name,poste,Team,taille,accélération,speed,offensif,technique,mouvement,defense general,gardien general,Years
 L. Bender,MDC,Bayer 04 Leverkusen,"6'1""",69,66,343,319,348,244,44,2016
 R. Rodriguez,DLG,VfL Wolfsbourg,"5'11""",76,74,372,402,383,253,66,2016
 J. Draxler,MOC,VfL Wolfsbourg,"6'2""",77,78,385,397,396,86,50,2016
 G. Castro,MC,Borussia Dortmund,"5'8""",72,76,357,398,396,217,60,2016
 N. Şahin,MC,Borussia Dortmund,"5'11""",50,59,369,416,344,204,59,2016
 Raffael,MOC,Borussia Mönchengladbach,"5'9""",72,77,374,399,399,102,54,2016
 P. Herrmann,AD,Borussia Mönchengladbach,"5'10""",92,90,363,352,435,93,50,2016
 T. Horn,G,1. FC Cologne,"6'4""",51,45,95,101,258,36,407,2016
 O. Toprak,DC,Bayer 04 Leverkusen,"6'2""",76,74,289,278,356,251,57,2016
 J. Matip,DC,FC Schalke 04,"6'5""",77,67,305,296,337,247,53,2016
 K. Huntelaar,BU,FC Schalke 04,"6'1""",67,65,394,325,344,76,45,2016
 M. Kruse,AT,VfL Wolfsbourg,"5'11""",73,75,377,379,384,107,46,2016
 H. Badstuber,DC,FC Bayern Munich,"6'3""",65,48,311,338,279,244,48,2016
 R. Bürki,G,Borussia Dortmund,"6'2""",53,49,90,88,284,43,396,2016
 L. Piszczek,DD,Borussia Dortmund,"6'0""",82,75,357,338,371,247,57,2016
 L. Stindl,AT,Borussia Mönchengladbach,"5'11""",68,72,385,370,376,185,53,2016
 R. Adler,G,Hambourg SV,"6'3""",37,46,94,94,256,37,394,2016
 L. Karius,G,1. FSV Mayence 05,"6'3""",50,48,95,102,272,37,399,2016
 D. Benaglio,G,VfL Wolfsbourg,"6'4""",44,42,81,89,257,37,382,2016
 Dante,DC,VfL Wolfsbourg,"6'2""",55,53,311,318,307,248,51,2016
 Vieirinha,AD,VfL Wolfsbourg,"5'8""",76,84,339,382,412,197,61,2016
 R. Zieler,G,Hanovre 96,"6'2""",50,46,75,77,260,36,387,2016
 K. Volland,AT,TSG 1899 Hoffenheim,"5'10""",81,82,377,383,398,100,43,2016
 Bernat,DLG,FC Bayern Munich,"5'7""",78,85,332,363,413,245,56,2016
 S. Rode,MDC,FC Bayern Munich,"5'10""",75,77,323,330,382,242,49,2016
 S. Tasci,DC,FC Bayern Munich,"6'1""",66,67,291,297,328,243,60,2016
 R. Weidenfeller,G,Borussia Dortmund,"6'3""",26,20,84,75,188,46,369,2016
 N. Subotić,DC,Borussia Dortmund,"6'3""",74,67,243,240,339,253,35,2016
 I. Traoré,AG,Borussia Mönchengladbach,"5'8""",85,92,318,373,445,106,38,2016
 T. Jantschke,DC,Borussia Mönchengladbach,"5'10""",65,67,272,298,364,251,43,2016
 K. Kampl,MOC,Bayer 04 Leverkusen,"5'10""",79,86,302,384,418,163,53,2016
 H. Çalhanoğlu,MOC,Bayer 04 Leverkusen,"5'10""",73,75,357,421,379,119,50,2016
 S. Kießling,BU,Bayer 04 Leverkusen,"6'3""",67,63,399,314,306,117,41,2016
 J. Geis,MDC,FC Schalke 04,"5'11""",62,55,352,412,340,228,68,2016
 M. Meyer,MOC,FC Schalke 04,"5'8""",69,83,320,375,410,95,58,2016
 M. Nastasić,DC,FC Schalke 04,"6'2""",74,66,253,225,341,251,66,2016
 F. Kostić,MG,VfB Stuttgart,"6'0""",90,90,347,366,405,122,64,2016
 D. Didavi,MOC,VfB Stuttgart,"5'11""",76,74,365,383,377,107,53,2016
 J. Guilavogui,DC,VfL Wolfsbourg,"6'2""",73,66,304,310,330,243,61,2016
 A. Schürrle,AD,VfL Wolfsbourg,"6'0""",86,91,369,368,420,94,51,2016
 B. Dost,BU,VfL Wolfsbourg,"6'5""",65,54,357,221,275,103,52,2016
 N. Süle,DC,TSG 1899 Hoffenheim,"6'5""",64,51,229,203,256,248,58,2016
 D. Baier,MDC,FC Augsbourg,"5'9""",65,71,317,368,371,226,41,2016
 K. Coman,AG,FC Bayern Munich,"5'10""",93,93,347,373,428,41,21,2016
 Rafinha,DD,FC Bayern Munich,"5'8""",73,76,300,357,391,242,65,2016
 M. Schmelzer,DG,Borussia Dortmund,"5'11""",81,74,307,348,365,241,56,2016
 A. Ramos,BU,Borussia Dortmund,"6'1""",84,82,377,320,386,84,56,2016
 H. Nordtveit,DC,Borussia Mönchengladbach,"6'2""",67,65,294,342,329,241,54,2016
 O. Wendt,DG,Borussia Mönchengladbach,"5'11""",78,78,323,388,379,236,55,2016
 Álvaro Domínguez,DC,Borussia Mönchengladbach,"6'2""",69,63,252,283,320,241,66,2016
 F. Johnson,MG,Borussia Mönchengladbach,"6'0""",89,84,353,352,403,218,51,2016
 T. Hazard,MOC,Borussia Mönchengladbach,"5'9""",76,79,334,390,396,102,37,2016
 E. Spahić,DC,Hambourg SV,"6'1""",60,51,279,248,278,242,47,2016
 J. Hector,DG,1. FC Cologne,"6'1""",77,76,329,357,370,231,55,2016
 A. Modeste,BU,1. FC Cologne,"6'2""",79,73,371,323,354,75,46,2016
 C. Aránguiz,MC,Bayer 04 Leverkusen,"5'7""",73,83,349,381,385,182,55,2016
 C. Kramer,MDC,Bayer 04 Leverkusen,"6'3""",67,66,286,329,333,235,44,2016
 K. Papadopoulos,DC,Bayer 04 Leverkusen,"6'0""",66,63,267,246,314,240,52,2016
 Y. Belhanda,MOC,FC Schalke 04,"5'10""",69,74,362,399,382,155,64,2016
 E. Insua,DC,VfB Stuttgart,"5'11""",78,78,353,353,376,240,54,2016
 C. Gentner,MC,VfB Stuttgart,"6'2""",60,59,358,349,310,222,57,2016
 Z. Junuzović,MD,SV Werder Brême,"5'8""",77,78,363,413,410,204,58,2016
 S. Kalou,AT,Hertha BSC,"6'0""",74,78,380,354,382,59,44,2016
 V. Darida,MC,Hertha BSC,"5'7""",65,74,334,379,386,193,74,2016
 Y. Malli,MOC,1. FSV Mayence 05,"5'10""",76,79,320,376,396,92,66,2016
 D. Caligiuri,MG,VfL Wolfsbourg,"6'0""",82,84,346,367,402,69,55,2016
 A. Meier,BU,Eintracht Francfort,"6'5""",54,54,387,389,283,136,48,2016
 O. Baumann,G,TSG 1899 Hoffenheim,"6'2""",51,47,82,84,264,42,370,2016
 E. Vargas,AD,TSG 1899 Hoffenheim,"5'9""",84,85,360,367,417,95,54,2016
 R. Bobadilla,BU,FC Augsbourg,"5'11""",73,69,382,363,362,96,57,2016
 S. Ulreich,G,FC Bayern Munich,"6'4""",40,44,80,95,237,45,364,2016
 E. Durm,DG,Borussia Dortmund,"6'0""",83,84,323,301,385,226,60,2016
 A. Hahn,MD,Borussia Mönchengladbach,"6'1""",91,78,370,334,373,150,67,2016
 L. Holtby,MC,Hambourg SV,"5'9""",68,74,352,389,382,187,52,2016
 A. Hunt,MOC,Hambourg SV,"6'0""",69,75,369,380,372,97,65,2016
 P. Lasogga,BU,Hambourg SV,"6'2""",68,54,348,308,301,99,46,2016
 J. Drmić,BU,Hambourg SV,"5'11""",79,78,367,349,386,104,50,2016
 R. Hilbert,DD,Bayer 04 Leverkusen,"6'0""",77,78,334,367,375,229,56,2016
 A. Mehmedi,AT,Bayer 04 Leverkusen,"6'0""",79,75,348,361,391,105,66,2016
 Wendell,DG,Bayer 04 Leverkusen,"5'9""",86,87,273,354,402,230,54,2016
 L. Goretzka,MC,FC Schalke 04,"6'2""",84,77,353,378,386,215,56,2016
 E. Choupo-Moting,AT,FC Schalke 04,"6'3""",79,77,371,360,376,82,49,2016
 F. Di Santo,BU,FC Schalke 04,"6'4""",78,72,367,333,355,75,46,2016
 M. Höger,MDC,FC Schalke 04,"6'0""",63,62,362,359,334,224,60,2016
 D. Ginczek,BU,VfB Stuttgart,"6'3""",77,69,324,284,340,93,56,2016
 J. Vestergaard,DC,SV Werder Brême,"6'6""",46,47,274,247,227,230,63,2016
 P. Djilobodji,DC,SV Werder Brême,"6'4""",72,70,219,269,302,238,50,2016
 C. Pizarro,BU,SV Werder Brême,"6'0""",43,47,375,364,293,71,51,2016
 S. Langkamp,DC,Hertha BSC,"6'3""",66,60,222,179,304,245,52,2016
 J. Brooks,DC,Hertha BSC,"6'4""",78,69,251,234,325,238,44,2016
 P. Skjelbred,MDC,Hertha BSC,"5'9""",66,69,290,367,372,217,44,2016
 V. Ibišević,BU,Hertha BSC,"6'2""",64,62,376,323,331,67,71,2016
 J. Baumgartlinger,MDC,1. FSV Mayence 05,"6'0""",72,69,298,305,349,230,55,2016
 C. Träsch,DLD,VfL Wolfsbourg,"5'11""",77,68,329,325,358,231,60,2016
 M. Arnold,MC,VfL Wolfsbourg,"6'0""",67,73,348,365,363,189,51,2016
 S. Sané,DC,Hanovre 96,"6'5""",63,65,286,294,308,235,60,2016
 H. Kiyotake,MOC,Hanovre 96,"5'8""",68,76,336,409,396,74,54,2016
 C. Zambrano,DC,Eintracht Francfort,"6'1""",68,65,276,267,331,235,65,2016
 E. Polanski,DC,TSG 1899 Hoffenheim,"6'0""",55,64,342,355,328,235,46,2016
 F. Schär,DC,TSG 1899 Hoffenheim,"6'1""",65,68,331,337,335,228,53,2016
 P. Schwegler,MC,TSG 1899 Hoffenheim,"5'10""",65,65,348,369,356,221,56,2016
 M. Hitz,G,FC Augsbourg,"6'4""",46,41,112,87,234,44,380,2016
 R. Klavan,DC,FC Augsbourg,"6'2""",69,63,274,281,324,239,59,2016
 P. Verhaegh,DD,FC Augsbourg,"5'10""",75,74,291,322,368,238,52,2016
 M. Ginter,DC,Borussia Dortmund,"6'3""",67,58,337,319,316,236,46,2016
 J. Hofmann,MD,Borussia Mönchengladbach,"5'9""",78,82,318,361,396,87,42,2016
 J. Drobný,G,Hambourg SV,"6'4""",40,36,93,94,228,40,361,2016
 J. Djourou,DC,Hambourg SV,"6'3""",74,65,264,273,303,226,65,2016
 L. Bittencourt,MG,1. FC Cologne,"5'7""",79,89,324,373,423,164,62,2016
 J. Tah,DC,Bayer 04 Leverkusen,"6'4""",71,65,227,237,293,228,49,2016
 J. Brandt,AD,Bayer 04 Leverkusen,"6'0""",79,78,327,337,385,69,55,2016
 L. Sané,MG,FC Schalke 04,"6'0""",90,92,345,363,411,93,52,2016
 D. Aogo,DLG,FC Schalke 04,"6'0""",77,73,329,384,365,231,55,2016
 S. Sam,AG,FC Schalke 04,"5'9""",86,87,367,359,414,83,62,2016
 A. Uchida,DLD,FC Schalke 04,"5'9""",78,77,284,331,383,228,70,2016
 P. Tytoń,G,VfB Stuttgart,"6'4""",49,51,83,92,266,45,377,2016
 K. Großkreutz,DLD,VfB Stuttgart,"6'1""",77,67,333,343,338,223,52,2016
 A. Maxim,MOC,VfB Stuttgart,"5'10""",74,76,339,392,389,64,50,2016
 A. Ujah,BU,SV Werder Brême,"5'10""",77,78,339,301,373,78,58,2016
 R. Jarstein,G,Hertha BSC,"6'3""",46,40,99,92,235,37,379,2016
 P. Pekarík,DD,Hertha BSC,"5'9""",74,77,257,318,375,244,58,2016
 M. Plattenhardt,DG,Hertha BSC,"5'11""",78,75,316,378,365,233,65,2016
 V. Stocker,MOC,Hertha BSC,"5'10""",73,75,348,379,380,116,39,2016
 T. Kraft,G,Hertha BSC,"6'2""",52,49,89,85,259,52,362,2016
 S. Bell,DC,1. FSV Mayence 05,"6'4""",67,62,261,238,305,233,58,2016
 Jairo,MG,1. FSV Mayence 05,"5'8""",87,86,321,348,419,88,59,2016
 N. Bungert,DC,1. FSV Mayence 05,"6'2""",73,69,264,240,343,241,54,2016
 R. Knoche,DC,VfL Wolfsbourg,"6'3""",53,62,245,242,298,238,59,2016
 S. Jung,DLD,VfL Wolfsbourg,"5'10""",78,77,304,338,373,225,49,2016
 S. Aigner,MD,Eintracht Francfort,"6'0""",86,79,365,342,390,103,58,2016
 H. Seferović,BU,Eintracht Francfort,"6'1""",76,65,367,329,341,107,56,2016
 Bamba Anderson,DC,Eintracht Francfort,"6'2""",74,68,281,287,342,233,59,2016
 E. Bičakčić,DC,TSG 1899 Hoffenheim,"6'1""",70,63,243,212,320,235,64,2016
 S. Rudy,MC,TSG 1899 Hoffenheim,"5'10""",68,74,334,387,372,201,56,2016
 Koo Ja Cheol,MOC,FC Augsbourg,"6'0""",73,76,354,379,382,155,59,2016
 M. Matip,DC,FC Ingolstadt 04,"6'0""",74,68,264,259,342,229,69,2016
 T. Starke,G,FC Bayern Munich,"6'4""",52,42,91,96,236,36,367,2016
 J. Weigl,MDC,Borussia Dortmund,"6'1""",71,73,301,321,360,202,54,2016
 J. Korb,DLD,Borussia Mönchengladbach,"5'10""",69,78,282,335,379,236,61,2016
 M. Hinteregger,DC,Borussia Mönchengladbach,"6'1""",74,64,280,305,325,236,60,2016
 A. Ekdal,MC,Hambourg SV,"6'1""",69,69,332,377,340,188,25,2016
 N. Müller,MD,Hambourg SV,"5'8""",87,89,332,345,419,128,49,2016
 D. Diekmeier,DD,Hambourg SV,"6'2""",88,84,274,316,365,222,48,2016
 D. Maroh,DC,1. FC Cologne,"6'1""",53,55,257,205,295,241,42,2016
 D. Heintz,DC,1. FC Cologne,"6'2""",67,52,251,254,295,232,60,2016
 M. Risse,AD,1. FC Cologne,"6'0""",86,86,341,348,391,192,51,2016
 M. Lehmann,MDC,1. FC Cologne,"5'10""",49,50,324,353,312,213,66,2016
 K. Vogt,MDC,1. FC Cologne,"6'4""",75,66,310,324,312,223,48,2016
 Y. Gerhardt,MC,1. FC Cologne,"6'0""",69,69,333,344,351,199,50,2016
 Júnior Caiçara,DLD,FC Schalke 04,"5'8""",79,87,286,370,409,230,73,2016
 M. Harnik,BU,VfB Stuttgart,"6'1""",79,79,374,341,371,113,57,2016
 Serey Dié,DC,VfB Stuttgart,"5'10""",68,73,278,323,368,232,64,2016
 F. Wiedwald,G,SV Werder Brême,"6'3""",34,34,65,75,233,35,366,2016
 T. Gebre Selassie,DD,SV Werder Brême,"5'11""",77,78,321,333,379,220,48,2016
 S. García,DC,SV Werder Brême,"6'3""",76,70,313,313,324,224,59,2016
 F. Lustenberger,DC,Hertha BSC,"5'11""",64,66,261,274,336,236,54,2016
 F. Frei,MC,1. FSV Mayence 05,"6'0""",68,73,362,357,345,206,60,2016
 C. Clemens,MD,1. FSV Mayence 05,"5'10""",85,85,341,366,388,114,55,2016
 J. Córdoba,BU,1. FSV Mayence 05,"6'1""",84,76,342,316,375,94,53,2016
 P. De Blasis,AD,1. FSV Mayence 05,"5'5""",76,88,338,365,426,113,48,2016
 M. Schäfer,DG,VfL Wolfsbourg,"6'0""",67,68,347,370,344,227,53,2016
 M. Schmiedebach,MDC,Hanovre 96,"5'7""",69,75,276,333,383,221,62,2016
 Hugo Almeida,BU,Hanovre 96,"6'3""",67,53,350,298,257,76,63,2016
 A. Hoffmann,DC,Hanovre 96,"6'2""",51,61,253,238,304,229,46,2016
 L. Hrádecký,G,Eintracht Francfort,"6'3""",42,42,57,75,263,34,374,2016
 M. Russ,DC,Eintracht Francfort,"6'3""",53,50,263,253,279,232,52,2016
 B. Oczipka,DG,Eintracht Francfort,"6'1""",75,66,315,346,339,229,49,2016
 M. Stendera,MOC,Eintracht Francfort,"5'8""",68,74,328,382,390,151,53,2016
 D. Abraham,DC,Eintracht Francfort,"6'2""",79,74,304,304,340,228,45,2016
 L. Castaignos,BU,Eintracht Francfort,"6'2""",82,77,338,323,371,56,68,2016
 J. Schmid,MG,TSG 1899 Hoffenheim,"5'10""",79,82,333,371,394,184,47,2016
 J. Gouweleeuw,DC,FC Augsbourg,"6'2""",75,74,291,259,348,230,56,2016
 A. Finnbogason,BU,FC Augsbourg,"6'1""",69,69,329,319,354,94,63,2016
 H. Altintop,MOC,FC Augsbourg,"6'1""",65,64,367,345,346,74,52,2016
 P. Trochowski,MOC,FC Augsbourg,"5'7""",66,75,329,402,384,138,55,2016
 A. Sulu,DC,SV Darmstadt 98,"6'0""",68,68,251,247,338,230,48,2016
 P. Groß,MC,FC Ingolstadt 04,"5'11""",67,69,336,382,350,185,65,2016
 J. Kimmich,MC,FC Bayern Munich,"5'9""",67,68,299,353,371,204,60,2016
 Park Joo Ho,DLG,Borussia Dortmund,"5'9""",77,80,273,349,387,230,58,2016
 R. Brouwers,DC,Borussia Mönchengladbach,"6'4""",39,32,247,198,228,235,60,2016
 I. Iličević,MOC,Hambourg SV,"5'9""",76,78,347,373,398,87,59,2016
 Cleber,DC,Hambourg SV,"6'0""",73,69,245,235,323,233,58,2016
 I. Olić,BU,Hambourg SV,"6'0""",70,63,345,319,354,81,39,2016
 F. Sørensen,DC,1. FC Cologne,"6'4""",68,57,217,223,273,234,56,2016
 M. Jojić,MOC,1. FC Cologne,"5'10""",71,76,352,383,376,144,52,2016
 S. Kolašinac,DC,FC Schalke 04,"6'0""",84,75,264,245,344,239,56,2016
 R. Neustädter,MDC,FC Schalke 04,"6'3""",53,52,299,315,279,222,61,2016
 P. Højbjerg,MC,FC Schalke 04,"6'1""",67,68,314,366,357,200,50,2016
 D. Schwaab,DC,VfB Stuttgart,"6'2""",69,66,293,284,333,233,50,2016
 L. Rupp,MC,VfB Stuttgart,"5'10""",68,68,323,364,365,196,58,2016
 T. Werner,AD,VfB Stuttgart,"5'11""",90,91,350,314,413,56,50,2016
 M. Langerak,G,VfB Stuttgart,"6'4""",51,48,102,98,248,49,372,2016
 C. Fritz,MC,SV Werder Brême,"6'0""",66,55,347,343,323,226,58,2016
 F. Bartels,AD,SV Werder Brême,"5'9""",85,79,324,342,406,104,51,2016
 G. Tremmel,G,SV Werder Brême,"6'3""",46,42,77,88,235,38,359,2016
 A. Jóhannsson,BU,SV Werder Brême,"6'0""",78,77,339,321,368,64,60,2016
 P. Bargfrede,MDC,SV Werder Brême,"5'9""",64,68,300,334,354,222,54,2016
 T. Ciğerci,MC,Hertha BSC,"6'1""",54,55,344,366,313,189,55,2016
 J. Schieber,BU,Hertha BSC,"6'1""",73,65,351,302,325,67,55,2016
 G. Haraguchi,AD,Hertha BSC,"5'10""",83,84,304,337,400,108,56,2016
 G. Donati,DC,1. FSV Mayence 05,"5'10""",75,74,277,290,359,232,56,2016
 Y. Muto,AD,1. FSV Mayence 05,"5'10""",79,77,359,326,389,82,59,2016
 D. Latza,MC,1. FSV Mayence 05,"5'10""",67,73,285,333,364,195,59,2016
 D. Brosinski,DD,1. FSV Mayence 05,"5'10""",86,85,327,355,398,214,56,2016
 C. Moritz,MC,1. FSV Mayence 05,"6'1""",66,53,318,333,331,213,60,2016
 K. Casteels,G,VfL Wolfsbourg,"6'6""",46,44,90,103,258,48,365,2016
 O. Sorg,DD,Hanovre 96,"5'9""",74,75,301,313,385,231,49,2016
 C. Schulz,DC,Hanovre 96,"6'1""",55,54,287,304,304,223,46,2016
 E. Prib,MG,Hanovre 96,"5'11""",78,77,330,355,379,193,45,2016
 A. Szalai,BU,Hanovre 96,"6'4""",65,53,341,291,314,81,57,2016
 L. Andreasen,DC,Hanovre 96,"6'2""",52,55,336,327,310,218,49,2016
 M. Hasebe,MDC,Eintracht Francfort,"5'11""",69,67,316,348,359,220,56,2016
 A. Ben-Hatira,MG,Eintracht Francfort,"6'0""",79,81,333,358,384,67,55,2016
 P. Kadeřábek,DLD,TSG 1899 Hoffenheim,"6'0""",79,76,333,324,364,224,55,2016
 T. Strobl,DC,TSG 1899 Hoffenheim,"6'1""",68,60,258,284,319,221,55,2016
 M. Uth,BU,TSG 1899 Hoffenheim,"6'0""",75,76,345,321,363,76,48,2016
 A. Kramarić,BU,TSG 1899 Hoffenheim,"5'10""",69,78,341,346,377,66,58,2016
 T. Elyounoussi,AD,TSG 1899 Hoffenheim,"5'8""",82,82,351,333,418,104,53,2016
 K. Kurányi,BU,TSG 1899 Hoffenheim,"6'3""",65,62,367,292,308,76,41,2016
 Kim Jin Su,DG,TSG 1899 Hoffenheim,"5'9""",76,74,246,330,382,230,48,2016
 L. Caldirola,DC,SV Darmstadt 98,"6'2""",68,65,276,297,322,220,47,2016
 M. Heller,MD,SV Darmstadt 98,"5'9""",93,93,346,314,419,76,63,2016
 S. Wagner,BU,SV Darmstadt 98,"6'4""",65,55,323,278,289,56,48,2016
 B. Hübner,DC,FC Ingolstadt 04,"6'4""",55,54,244,248,266,229,55,2016
 Roger,DC,FC Ingolstadt 04,"6'0""",60,55,280,302,318,224,62,2016
 M. Leitner,MOC,Borussia Dortmund,"5'10""",74,75,316,376,387,145,62,2016
 M. Dahoud,MC,Borussia Mönchengladbach,"5'10""",65,81,281,327,374,186,53,2016
 T. Sippel,G,Borussia Mönchengladbach,"5'11""",42,50,84,83,254,38,362,2016
 M. Ostrzolek,DG,Hambourg SV,"5'10""",74,78,285,312,380,228,57,2016
 S. Schipplock,BU,Hambourg SV,"6'1""",71,70,354,279,336,76,37,2016
 M. Mavraj,DC,1. FC Cologne,"6'2""",53,50,247,236,272,232,53,2016
 Y. Osako,AT,1. FC Cologne,"6'0""",74,75,322,327,380,94,51,2016
 P. Olkowski,DLD,1. FC Cologne,"6'0""",85,82,306,295,375,218,63,2016
 S. Zoller,BU,1. FC Cologne,"5'10""",79,79,349,322,378,63,58,2016
 R. Kruse,AD,Bayer 04 Leverkusen,"5'11""",79,79,329,318,384,113,66,2016
 T. Jedvaj,DC,Bayer 04 Leverkusen,"6'0""",69,73,303,262,348,230,60,2016
 S. Riether,DD,FC Schalke 04,"5'9""",69,71,303,307,368,225,57,2016
 F. Giefer,G,FC Schalke 04,"6'5""",37,38,91,86,230,40,353,2016
 G. Niedermeier,DC,VfB Stuttgart,"6'3""",34,33,232,189,204,232,46,2016
 F. Klein,DLD,VfB Stuttgart,"6'0""",79,79,311,345,377,220,48,2016
 A. Kravets,BU,VfB Stuttgart,"6'2""",75,69,319,295,354,94,52,2016
 T. Šunjić,DC,VfB Stuttgart,"6'4""",63,49,218,223,270,229,59,2016
 Gálvez,DC,SV Werder Brême,"6'3""",53,50,249,280,276,224,46,2016
 A. Baumjohann,MOC,Hertha BSC,"5'10""",62,69,337,365,364,55,45,2016
 J. Hegeler,MC,Hertha BSC,"6'4""",55,52,320,354,289,210,61,2016
 R. Beerens,AD,Hertha BSC,"5'8""",76,85,306,352,406,65,59,2016
 L. Balogun,DC,1. FSV Mayence 05,"6'3""",78,67,271,278,322,220,49,2016
 G. Bussmann,DG,1. FSV Mayence 05,"6'0""",74,71,308,331,345,226,63,2016
 P. Bengtsson,DLG,1. FSV Mayence 05,"5'10""",78,77,312,361,380,220,51,2016
 Sereno,DC,1. FSV Mayence 05,"6'2""",69,65,252,256,322,225,60,2016
 A. Sobiech,BU,Hanovre 96,"6'1""",77,63,343,270,340,91,56,2016
 Felipe,DC,Hanovre 96,"6'4""",65,62,236,243,296,218,70,2016
 S. Huszti,MG,Eintracht Francfort,"5'8""",74,76,354,366,386,94,59,2016
 M. Fabián,AD,Eintracht Francfort,"5'7""",65,75,351,372,378,99,61,2016
 C. Djakpa,DLG,Eintracht Francfort,"5'10""",77,81,300,348,386,223,61,2016
 T. Chandler,DD,Eintracht Francfort,"6'1""",82,74,323,310,329,228,50,2016
 A. Ignjovski,DD,Eintracht Francfort,"5'9""",74,74,284,326,373,229,46,2016
 J. Flum,MDC,Eintracht Francfort,"6'3""",52,51,326,319,282,207,61,2016
 S. Medojević,DC,Eintracht Francfort,"6'0""",67,67,279,286,340,227,60,2016
 S. Zuber,MG,TSG 1899 Hoffenheim,"5'11""",83,78,314,357,369,142,60,2016
 M. Feulner,MC,FC Augsbourg,"6'0""",64,63,342,368,334,199,53,2016
 Caiuby,MG,FC Augsbourg,"6'0""",88,78,347,325,379,63,57,2016
 A. Esswein,BU,FC Augsbourg,"6'0""",91,90,346,333,386,82,56,2016
 D. Opare,DLD,FC Augsbourg,"5'9""",89,88,292,307,412,214,50,2016
 Hong Jeong Ho,DC,FC Augsbourg,"6'1""",75,73,250,245,341,225,50,2016
 T. Werner,MG,FC Augsbourg,"5'9""",79,79,368,343,387,124,64,2016
 J. Callsen-Bracker,DC,FC Augsbourg,"6'2""",53,55,258,262,263,223,52,2016
 S. Rajković,DC,SV Darmstadt 98,"6'3""",75,62,206,214,286,223,47,2016
 R. Özcan,G,FC Ingolstadt 04,"6'2""",51,52,87,86,260,39,363,2016
 O. Nyland,G,FC Ingolstadt 04,"6'4""",48,51,85,117,265,38,374,2016
 A. Christensen,DC,Borussia Mönchengladbach,"6'2""",68,62,245,240,310,228,44,2016
 N. Schulz,MG,Borussia Mönchengladbach,"5'11""",86,88,290,313,392,213,58,2016
 G. Sakai,DLD,Hambourg SV,"5'9""",75,77,286,347,378,220,50,2016
 G. Kačar,DC,Hambourg SV,"6'1""",48,44,334,320,283,215,56,2016
 N. Bahoui,MG,Hambourg SV,"6'2""",78,81,319,356,335,80,43,2016
 A. Rudnevs,BU,Hambourg SV,"6'0""",84,77,325,266,369,78,61,2016
 P. Hosiner,BU,1. FC Cologne,"5'10""",82,85,318,302,396,50,69,2016
 A. Schöpf,MD,FC Schalke 04,"5'10""",75,82,309,344,391,79,53,2016
 L. Öztunali,MD,SV Werder Brême,"6'0""",85,77,305,343,376,181,63,2016
 M. Weiser,MD,Hertha BSC,"5'9""",79,85,313,341,398,206,60,2016
 N. Stark,DC,Hertha BSC,"6'3""",78,69,289,277,332,215,60,2016
 S. Allagui,BU,Hertha BSC,"6'0""",74,75,360,334,369,68,58,2016
 Ronny,MOC,Hertha BSC,"5'9""",45,61,344,404,312,85,65,2016
 G. Curci,G,1. FSV Mayence 05,"6'3""",43,43,77,87,255,39,352,2016
 Felipe,DC,VfL Wolfsbourg,"6'2""",54,50,285,261,292,223,55,2016
 F. Klaus,MD,Hanovre 96,"5'10""",83,87,306,318,396,92,40,2016
 C. Benschop,BU,Hanovre 96,"6'3""",74,68,327,325,327,98,58,2016
 A. Milošević,DC,Hanovre 96,"6'3""",61,53,275,267,293,215,51,2016
 H. Sakai,DD,Hanovre 96,"6'1""",76,76,282,320,363,223,51,2016
 D. Kohr,MDC,FC Augsbourg,"6'0""",66,65,291,312,332,207,43,2016
 A. Manninger,G,FC Augsbourg,"6'2""",40,39,73,74,248,40,343,2016
 C. Mathenia,G,SV Darmstadt 98,"6'2""",44,47,88,93,235,37,355,2016
 J. Gondorf,MC,SV Darmstadt 98,"5'9""",64,76,303,351,360,203,51,2016
 K. Rausch,MG,SV Darmstadt 98,"6'0""",82,79,329,362,380,191,54,2016
 M. Leckie,AG,FC Ingolstadt 04,"5'11""",90,91,324,304,405,57,42,2016
 R. Brégerie,DC,FC Ingolstadt 04,"6'3""",67,62,226,277,275,215,57,2016
 L. Hinterseer,BU,FC Ingolstadt 04,"6'4""",68,66,340,304,330,91,47,2016
 Danilo,DG,FC Ingolstadt 04,"5'7""",76,77,293,309,392,215,58,2016
 S. Boenisch,DC,Bayer 04 Leverkusen,"6'3""",74,69,301,307,314,226,56,2016
 André Ramalho,DC,Bayer 04 Leverkusen,"6'0""",57,55,283,311,314,210,61,2016
 F. Barba,DC,VfB Stuttgart,"6'2""",60,55,206,207,287,229,51,2016
 S. Yatabaré,MC,SV Werder Brême,"6'3""",74,76,304,336,331,186,44,2016
 Bruno Henrique,AD,VfL Wolfsbourg,"6'0""",84,86,328,277,393,78,50,2016
 M. Albornoz,DLG,Hanovre 96,"5'11""",67,74,307,366,358,215,49,2016
 C. Gülselam,DC,Hanovre 96,"6'4""",55,55,288,274,282,218,53,2016
 U. Bech,MD,Hanovre 96,"5'7""",83,88,315,308,404,46,49,2016
 K. Ayhan,DC,Eintracht Francfort,"6'1""",68,66,282,356,334,217,58,2016
 J. Hamad,MOC,TSG 1899 Hoffenheim,"5'8""",68,76,284,336,394,120,52,2016
 Ji Dong Won,MOC,FC Augsbourg,"6'2""",75,69,338,339,354,75,64,2016
 K. Stafylidis,DLG,FC Augsbourg,"5'10""",79,79,306,348,384,217,57,2016
