name,poste,Team,taille,accélération,speed,offensif,technique,mouvement,defense general,gardien general,Years
 M. ter Stegen,G,FC Barcelone,"6'2""",50,38,83,103,248,33,409,2016
 K. Navas,G,Real Madrid,"6'1""",52,61,78,98,322,40,395,2016
 Carvajal,DD,Real Madrid,"5'8""",86,79,297,348,411,251,65,2016
 R. Varane,DC,Real Madrid,"6'3""",80,78,273,306,341,252,50,2016
 Aduriz,BU,Athletic Bilbao,"6'0""",74,72,387,315,343,142,57,2016
 Nolito,AG,RC Celta,"5'9""",76,79,353,398,404,94,53,2016
 Diego Alves,G,Valence CF,"6'2""",54,55,122,107,315,42,404,2016
 S. Mustafi,DC,Valence CF,"6'0""",72,70,315,287,358,248,51,2016
 Parejo,MC,Valence CF,"5'11""",55,61,386,420,333,158,48,2016
 G. Krychowiak,MDC,Séville FC,"6'1""",73,66,305,333,330,234,50,2016
 Y. Konoplyanka,MG,Séville FC,"5'9""",88,93,353,409,422,90,49,2016
 Juanfran,DLD,Atlético Madrid,"5'11""",89,79,314,361,388,240,57,2016
 J. Giménez,DC,Atlético Madrid,"6'1""",73,71,260,240,324,256,52,2016
 Gabi,MC,Atlético Madrid,"5'11""",66,66,334,396,359,220,43,2016
 S. Savić,DC,Atlético Madrid,"6'1""",67,65,244,246,324,252,66,2016
 Raúl García,MC,Athletic Bilbao,"6'0""",65,68,389,391,347,188,75,2016
 Iturraspe,MDC,Athletic Bilbao,"6'2""",65,63,327,366,309,236,43,2016
 C. Vela,AD,Real Sociedad,"5'10""",85,87,377,377,418,48,53,2016
 A. Abdennour,DC,Valence CF,"6'2""",67,64,294,276,342,252,50,2016
 S. Feghouli,AD,Valence CF,"5'10""",92,86,359,365,422,88,48,2016
 Negredo,BU,Valence CF,"6'1""",68,67,375,357,337,102,48,2016
 B. Trémoulinas,DG,Séville FC,"5'8""",85,84,337,373,414,240,52,2016
 Vitolo,MD,Séville FC,"6'0""",81,79,360,378,376,69,65,2016
 E. Banega,MOC,Séville FC,"5'9""",63,67,343,408,380,193,45,2016
 Iborra,MDC,Séville FC,"6'5""",57,58,353,365,283,244,54,2016
 Sergio Asenjo,G,Villarreal CF,"6'2""",54,59,112,113,308,41,407,2016
 M. Musacchio,DC,Villarreal CF,"6'0""",68,66,296,283,348,252,46,2016
 Bruno,MDC,Villarreal CF,"6'0""",55,52,319,389,303,239,51,2016
 Tiago,MC,Atlético Madrid,"6'0""",58,57,350,385,309,201,48,2016
 Y. Carrasco,MG,Atlético Madrid,"5'11""",88,87,350,398,415,84,49,2016
 Moyá,G,Atlético Madrid,"6'2""",34,46,78,100,258,41,406,2016
 Marc Bartra,DC,FC Barcelone,"6'0""",70,71,292,314,353,252,58,2016
 T. Vermaelen,DC,FC Barcelone,"6'0""",68,72,337,331,342,245,52,2016
 Kiko Casilla,G,Real Madrid,"6'3""",49,32,104,106,254,38,406,2016
 Jesé,AG,Real Madrid,"5'10""",85,90,324,375,410,51,54,2016
 Danilo,DD,Real Madrid,"6'0""",84,78,365,384,384,238,53,2016
 De Marcos,DLD,Athletic Bilbao,"5'11""",92,85,331,357,416,226,51,2016
 Mikel San José,DC,Athletic Bilbao,"6'1""",56,48,345,293,287,232,50,2016
 Beñat,MC,Athletic Bilbao,"5'9""",59,68,346,407,354,202,59,2016
 Muniain,AG,Athletic Bilbao,"5'7""",82,88,332,380,440,124,45,2016
 F. Orellana,AD,RC Celta,"5'7""",78,86,355,391,414,80,65,2016
 Iñigo Martínez,DC,Real Sociedad,"5'11""",75,73,275,318,354,249,63,2016
 Javi Fuego,MDC,Valence CF,"6'0""",63,68,305,343,342,241,58,2016
 André Gomes,MC,Valence CF,"6'2""",73,74,347,399,356,198,49,2016
 Paco Alcácer,BU,Valence CF,"5'9""",76,76,372,329,396,73,53,2016
 Gayà,DG,Valence CF,"5'8""",90,85,337,363,421,238,53,2016
 Aderllan Santos,DC,Valence CF,"6'4""",65,48,261,286,258,246,56,2016
 Coke,DD,Séville FC,"5'9""",77,75,345,323,373,239,54,2016
 Daniel Carriço,DC,Séville FC,"5'11""",64,62,314,299,324,242,66,2016
 Llorente,BU,Séville FC,"6'5""",62,52,365,297,272,55,13,2016
 Mario Gaspar,DD,Villarreal CF,"5'10""",82,81,367,348,371,245,53,2016
 Víctor Ruíz,DC,Villarreal CF,"6'1""",66,63,282,307,321,245,46,2016
 Manu Trigueros,MC,Villarreal CF,"5'10""",72,75,369,383,379,185,50,2016
 C. Bakambu,BU,Villarreal CF,"6'0""",88,87,379,357,410,80,45,2016
 E. Bailly,DC,Villarreal CF,"6'2""",83,79,255,252,368,249,55,2016
 A. Aréola,G,Villarreal CF,"6'3""",52,54,110,98,294,49,394,2016
 Camacho,MDC,Málaga CF,"6'0""",63,68,324,334,351,231,55,2016
 Fernando Torres,AT,Atlético Madrid,"6'1""",79,77,378,356,357,57,54,2016
 A. Fernández,MC,Atlético Madrid,"5'10""",74,68,336,366,366,157,53,2016
 Saúl,MC,Atlético Madrid,"5'11""",74,76,333,359,375,227,51,2016
 Rafinha,MOC,FC Barcelone,"5'9""",76,77,348,375,389,187,52,2016
 Aleix Vidal,MD,FC Barcelone,"5'10""",93,89,326,345,418,207,47,2016
 Lucas Pérez,AT,Deportivo La Corogne,"5'11""",78,76,375,392,385,74,50,2016
 Casemiro,MDC,Real Madrid,"6'0""",65,64,317,359,327,224,67,2016
 Iraizoz,G,Athletic Bilbao,"6'3""",33,32,81,71,226,36,393,2016
 Balenziaga,DLG,Athletic Bilbao,"5'10""",79,79,314,336,374,241,49,2016
 Joaquín,MD,Real Betis Balompié,"5'10""",79,76,360,413,380,109,50,2016
 Rubén Castro,AT,Real Betis Balompié,"5'9""",79,82,358,348,414,37,57,2016
 G. Rulli,G,Real Sociedad,"6'2""",48,54,87,92,285,46,390,2016
 Illarramendi,MC,Real Sociedad,"5'10""",62,68,310,384,353,217,59,2016
 Canales,MOC,Real Sociedad,"5'10""",70,72,339,395,360,53,68,2016
 Jonathas,BU,Real Sociedad,"6'3""",79,68,359,276,337,80,46,2016
 D. Cheryshev,MG,Valence CF,"5'10""",84,83,350,354,400,163,52,2016
 E. Pérez,MDC,Valence CF,"5'10""",71,81,340,366,393,232,55,2016
 P. Piatti,AG,Valence CF,"5'4""",83,90,371,362,422,109,49,2016
 Trashorras,MC,Rayo Vallecano,"5'10""",33,47,333,411,272,216,65,2016
 A. Rami,DC,Séville FC,"6'3""",66,56,256,279,293,245,21,2016
 S. N'Zonzi,MDC,Séville FC,"6'3""",66,65,313,347,332,227,68,2016
 K. Gameiro,AT,Séville FC,"5'8""",77,82,375,370,405,95,38,2016
 Reyes,MD,Séville FC,"5'9""",66,77,357,412,368,74,62,2016
 M. Krohn-Dehli,MC,Séville FC,"5'7""",68,72,318,397,377,164,60,2016
 Denis Suarez,MOC,Villarreal CF,"5'11""",80,79,339,395,392,125,48,2016
 Soldado,BU,Villarreal CF,"5'11""",68,67,393,351,349,112,55,2016
 J. dos Santos,MD,Villarreal CF,"5'8""",68,72,355,400,367,167,59,2016
 G. Ochoa,G,Málaga CF,"6'1""",50,47,82,91,301,35,391,2016
 C. Kameni,G,Málaga CF,"6'1""",45,44,76,81,281,36,395,2016
 Jesús Gámez,DC,Atlético Madrid,"6'0""",76,64,288,319,329,250,55,2016
 L. Vietto,MOC,Atlético Madrid,"5'8""",77,79,376,383,406,95,56,2016
 Óliver Torres,MOC,Atlético Madrid,"5'9""",70,77,322,382,397,171,42,2016
 Sergi Roberto,MC,FC Barcelone,"5'10""",76,78,326,362,371,203,66,2016
 Mosquera,MC,Deportivo La Corogne,"6'0""",54,68,321,378,328,207,57,2016
 Lucas Vázquez,MD,Real Madrid,"5'8""",79,85,329,388,407,111,50,2016
 M. Kovačić,MOC,Real Madrid,"5'10""",78,84,338,397,380,155,34,2016
 Mikel Rico,MDC,Athletic Bilbao,"5'10""",57,65,312,339,350,223,50,2016
 Susaeta,MD,Athletic Bilbao,"5'10""",76,78,356,403,379,69,43,2016
 Montoya,DLD,Real Betis Balompié,"5'9""",87,84,304,358,408,233,53,2016
 Hugo Mallo,DLD,RC Celta,"5'8""",78,77,277,332,378,235,54,2016
 Iago Aspas,BU,RC Celta,"5'9""",77,86,375,391,416,59,62,2016
 F. Caicedo,BU,Espanyol Barcelone,"6'0""",76,73,359,337,356,133,45,2016
 Carlos Martínez,DD,Real Sociedad,"6'2""",75,63,306,332,311,241,49,2016
 Siqueira,DLG,Valence CF,"6'0""",79,78,332,395,368,224,46,2016
 Rodrigo,AD,Valence CF,"5'11""",86,84,365,361,396,83,46,2016
 M. Ryan,G,Valence CF,"6'0""",58,62,91,97,320,53,395,2016
 Danilo,MDC,Valence CF,"6'0""",69,66,296,377,360,235,55,2016
 Baena,MDC,Rayo Vallecano,"5'11""",42,64,295,321,310,230,60,2016
 Beto,G,Séville FC,"6'0""",34,47,109,97,261,46,392,2016
 Jaume Costa,DG,Villarreal CF,"5'7""",85,83,316,338,405,230,61,2016
 Tomás Pina,MC,Villarreal CF,"6'1""",64,62,313,361,334,207,53,2016
 Leo Baptistao,BU,Villarreal CF,"5'11""",77,81,373,349,387,60,46,2016
 Weligton,DC,Málaga CF,"6'1""",55,50,231,250,294,245,49,2016
 G. Rossi,BU,Levante UD,"5'8""",78,86,372,386,410,58,39,2016
 Pedro León,MD,Getafe CF,"6'0""",69,67,360,414,351,120,64,2016
 A. Correa,BU,Atlético Madrid,"5'9""",83,86,346,375,423,141,56,2016
 Adriano,DLG,FC Barcelone,"5'8""",75,77,339,393,386,231,67,2016
 Sidnei,DC,Deportivo La Corogne,"6'1""",63,50,289,263,278,239,61,2016
 C. Borges,MC,Deportivo La Corogne,"6'0""",65,64,344,364,336,199,54,2016
 Nacho Fernández,DC,Real Madrid,"5'10""",75,76,265,276,347,237,51,2016
 Etxeita,DC,Athletic Bilbao,"6'1""",64,52,249,247,311,237,38,2016
 Ibai Gómez,AG,Athletic Bilbao,"5'10""",76,77,345,401,384,161,53,2016
 Adán,G,Real Betis Balompié,"6'3""",55,55,95,93,276,43,392,2016
 A. N'Diaye,MDC,Real Betis Balompié,"6'3""",79,66,266,279,332,235,56,2016
 R. van der Vaart,MOC,Real Betis Balompié,"5'9""",34,48,364,402,310,152,60,2016
 G. Cabral,DC,RC Celta,"6'0""",53,50,235,242,295,238,47,2016
 D. Wass,MC,RC Celta,"5'11""",78,77,370,387,384,208,56,2016
 P. Hernández,MOC,RC Celta,"6'1""",74,76,330,381,351,176,55,2016
 Fontàs,DC,RC Celta,"6'1""",53,34,303,318,263,238,66,2016
 C. Beauvue,BU,RC Celta,"5'9""",86,84,389,342,419,102,67,2016
 P. Diop,MDC,Espanyol Barcelone,"5'11""",64,63,333,353,341,221,54,2016
 José Cañas,MDC,Espanyol Barcelone,"5'10""",62,65,241,297,337,227,55,2016
 De la Bella,DLG,Real Sociedad,"6'0""",78,75,290,335,372,231,52,2016
 Xabi Prieto,MOC,Real Sociedad,"6'1""",64,60,370,397,331,66,47,2016
 Granero,MC,Real Sociedad,"5'11""",59,65,342,398,348,184,58,2016
 Rubén Pardo,MC,Real Sociedad,"6'0""",71,68,294,396,372,173,46,2016
 Agirretxe,BU,Real Sociedad,"6'2""",59,58,365,335,324,120,55,2016
 Jony,MG,Sporting Gijón,"5'10""",86,87,329,380,414,134,62,2016
 A. Halilović,MOC,Sporting Gijón,"5'7""",80,83,293,376,406,149,60,2016
 Jonathan Viera,MOC,UD Las Palmas,"5'7""",74,80,314,388,395,44,64,2016
 Tito,DD,Rayo Vallecano,"5'9""",77,77,289,291,375,238,63,2016
 Sergio Rico,G,Séville FC,"6'4""",53,50,80,93,298,40,388,2016
 F. Fazio,DC,Séville FC,"6'5""",32,33,272,259,207,235,54,2016
 Mariano,DD,Séville FC,"5'10""",84,85,336,352,394,223,56,2016
 Diogo Figueiras,DD,Séville FC,"5'6""",78,79,299,318,404,234,64,2016
 M. Andreolli,DC,Séville FC,"6'2""",66,62,195,199,312,244,47,2016
 N. Pareja,DC,Séville FC,"5'11""",58,57,308,348,315,232,70,2016
 Samu Castillejo,MG,Villarreal CF,"5'10""",86,87,310,338,411,90,66,2016
 A. Rukavina,DD,Villarreal CF,"5'10""",79,76,299,310,381,231,42,2016
 Adrián,AT,Villarreal CF,"6'0""",78,83,352,356,379,56,60,2016
 Samuel,MD,Villarreal CF,"5'10""",78,77,356,366,376,41,48,2016
 G. Castro,AG,Málaga CF,"5'9""",77,80,335,365,399,102,64,2016
 A. Boka,DG,Málaga CF,"5'5""",91,76,315,363,414,236,63,2016
 I. Uche,BU,Málaga CF,"5'10""",85,86,357,301,406,77,59,2016
 Morales,MG,Levante UD,"5'11""",85,86,327,379,386,145,64,2016
 L. Orbán,DC,Levante UD,"6'0""",79,76,302,311,369,247,65,2016
 Guaita,G,Getafe CF,"6'3""",52,51,106,102,287,42,384,2016
 Pablo Sarabia,MD,Getafe CF,"5'9""",78,76,334,387,388,81,58,2016
 Andrés Fernández,G,Grenade CF,"6'0""",55,58,100,108,311,40,379,2016
 M. Kranevitter,MDC,Atlético Madrid,"5'10""",69,68,265,303,352,234,45,2016
 G. Lux,G,Deportivo La Corogne,"6'1""",32,29,62,100,248,42,383,2016
 F. Fajr,MOC,Deportivo La Corogne,"5'10""",68,72,349,390,362,158,62,2016
 Arbeloa,DC,Real Madrid,"6'0""",72,63,312,290,331,247,51,2016
 Bóveda,DD,Athletic Bilbao,"5'11""",78,76,321,316,357,232,53,2016
 Williams,AD,Athletic Bilbao,"6'1""",95,90,353,323,379,98,66,2016
 J. Vargas,DG,Real Betis Balompié,"5'11""",78,74,376,388,358,228,50,2016
 Petros,MDC,Real Betis Balompié,"5'11""",75,76,296,326,370,231,62,2016
 H. Westermann,DC,Real Betis Balompié,"6'3""",64,63,317,271,308,230,49,2016
 D. Digard,MDC,Real Betis Balompié,"6'0""",56,65,293,336,334,223,55,2016
 Sergio,G,RC Celta,"5'10""",52,46,84,92,306,36,384,2016
 Jonny,DG,RC Celta,"5'9""",83,78,276,310,379,237,45,2016
 N. Radoja,MDC,RC Celta,"6'1""",56,63,241,271,310,229,52,2016
 Javi López,DD,Espanyol Barcelone,"5'11""",77,72,316,328,369,231,53,2016
 Álvaro,DC,Espanyol Barcelone,"5'11""",75,73,250,261,355,233,53,2016
 Victor Sánchez,MDC,Espanyol Barcelone,"5'9""",67,64,311,365,360,198,47,2016
 M. Ciani,DC,Espanyol Barcelone,"6'4""",62,54,205,228,273,227,52,2016
 Markel Bergara,MDC,Real Sociedad,"5'11""",53,68,320,352,326,222,68,2016
 Mikel Gonzalez,DC,Real Sociedad,"6'3""",59,55,263,245,255,245,58,2016
 Bruma,MD,Real Sociedad,"5'8""",92,94,314,377,441,68,52,2016
 Iván Cuéllar,G,Sporting Gijón,"6'2""",43,59,97,92,271,39,388,2016
 Lora,DLD,Sporting Gijón,"5'6""",83,85,320,328,419,227,60,2016
 B. Espinosa,DC,Sporting Gijón,"6'4""",72,70,296,259,328,230,59,2016
 Rúben Vezo,DC,Valence CF,"6'0""",68,69,282,259,340,235,52,2016
 Z. Bakkali,AD,Valence CF,"5'5""",86,91,307,368,421,50,61,2016
 Saúl Berjón,MG,SD Eibar,"5'10""",79,82,349,377,366,90,53,2016
 S. Araujo,AT,UD Las Palmas,"5'11""",77,78,342,357,383,75,60,2016
 Zé Castro,DC,Rayo Vallecano,"6'0""",54,58,286,304,300,240,58,2016
 Pablo Hernández,AD,Rayo Vallecano,"5'8""",77,78,335,395,388,125,54,2016
 Amaya,DC,Rayo Vallecano,"6'4""",42,32,232,206,208,221,57,2016
 Manucho,BU,Rayo Vallecano,"6'2""",74,53,361,303,329,71,54,2016
 D. Bonera,DC,Villarreal CF,"6'0""",49,46,228,220,261,243,15,2016
 R. Rosales,DD,Málaga CF,"5'9""",78,78,316,355,398,219,58,2016
 Recio,MC,Málaga CF,"6'0""",58,65,312,367,325,204,52,2016
 Charles,BU,Málaga CF,"5'10""",68,68,343,332,373,96,53,2016
 C. Atsu,AG,Málaga CF,"5'8""",90,94,317,337,439,79,56,2016
 Verdú,MOC,Levante UD,"5'10""",60,65,338,398,338,132,53,2016
 Deyverson,BU,Levante UD,"6'2""",82,76,353,271,363,96,53,2016
 D. Suárez,DD,Getafe CF,"5'8""",86,77,320,354,399,226,56,2016
 M. Lacen,MC,Getafe CF,"5'9""",63,67,325,391,363,216,59,2016
 Moi Gómez,MOC,Getafe CF,"5'9""",72,75,342,377,327,116,49,2016
 Víctor Rodríguez,MD,Getafe CF,"5'7""",78,81,305,377,385,125,58,2016
 Miguel Lopes,DD,Grenade CF,"6'0""",72,73,304,343,355,227,60,2016
 Rubén Pérez,MDC,Grenade CF,"5'10""",63,66,260,316,340,208,56,2016
 Arribas,DC,Deportivo La Corogne,"6'0""",64,53,255,247,303,226,59,2016
 Fernando Navarro,DC,Deportivo La Corogne,"5'9""",65,65,305,331,337,245,45,2016
 Luis Alberto,MOC,Deportivo La Corogne,"6'0""",64,68,335,370,319,67,43,2016
 Fabricio,G,Deportivo La Corogne,"6'0""",53,52,75,90,289,43,376,2016
 Elustondo,MDC,Athletic Bilbao,"6'0""",65,54,303,380,326,225,62,2016
 Jorge Molina,BU,Real Betis Balompié,"6'2""",52,43,347,302,253,81,55,2016
 Portillo,MOC,Real Betis Balompié,"5'7""",71,76,306,352,390,58,64,2016
 Marco Asensio,MOC,Espanyol Barcelone,"5'10""",64,69,322,395,350,112,50,2016
 E. Roco,DC,Espanyol Barcelone,"6'2""",56,54,259,247,284,224,61,2016
 Gerard Moreno,BU,Espanyol Barcelone,"5'10""",65,70,347,334,358,124,56,2016
 Salva Sevilla,MOC,Espanyol Barcelone,"5'10""",54,51,333,396,306,120,60,2016
 D. Reyes,DC,Real Sociedad,"6'2""",71,67,295,313,334,235,49,2016
 Zurutuza,MOC,Real Sociedad,"6'1""",65,64,326,357,333,143,56,2016
 Sergio Álvarez,MDC,Sporting Gijón,"6'0""",69,71,271,328,354,207,65,2016
 A. Sanabria,BU,Sporting Gijón,"5'11""",78,77,341,332,384,56,58,2016
 João Cancelo,DLD,Valence CF,"6'0""",84,85,316,374,391,220,58,2016
 Santi Mina,AD,Valence CF,"5'10""",76,72,348,313,367,87,54,2016
 Barragán,DD,Valence CF,"6'1""",75,74,306,310,357,232,43,2016
 Irureta,G,SD Eibar,"5'11""",65,61,102,100,318,47,382,2016
 Ekiza,DC,SD Eibar,"5'11""",67,66,223,205,333,234,52,2016
 Javi Varas,G,UD Las Palmas,"6'0""",65,51,109,91,316,36,376,2016
 Nacho,DG,Rayo Vallecano,"5'9""",89,87,288,322,416,223,58,2016
 R. Raţ,DG,Rayo Vallecano,"5'10""",77,68,337,364,361,230,58,2016
 A. Özbiliz,AD,Rayo Vallecano,"5'9""",77,80,338,384,389,73,54,2016
 P. Ebert,MD,Rayo Vallecano,"5'9""",74,75,343,393,380,168,52,2016
 Toño,G,Rayo Vallecano,"6'0""",54,55,76,90,284,38,379,2016
 M. Barbosa,G,Villarreal CF,"6'2""",52,62,86,91,317,39,378,2016
 J. Añor,MOC,Málaga CF,"5'7""",76,72,308,374,377,118,46,2016
 F. Tissone,MC,Málaga CF,"5'11""",58,66,324,359,326,206,54,2016
 David Navarro,DC,Levante UD,"6'2""",35,34,259,240,232,228,48,2016
 Z. Feddal,DC,Levante UD,"6'3""",66,54,275,263,270,228,57,2016
 Verza,MDC,Levante UD,"5'11""",54,61,338,386,319,202,62,2016
 Simao Mate,DC,Levante UD,"5'10""",76,78,271,273,387,237,58,2016
 Camarasa,MC,Levante UD,"6'0""",63,65,337,354,338,201,53,2016
 Toño,DLG,Levante UD,"5'10""",84,79,300,366,391,218,60,2016
 Álvaro,BU,Getafe CF,"6'0""",73,70,333,329,357,77,53,2016
 Y. El Arabi,AT,Grenade CF,"6'0""",64,75,367,382,353,116,50,2016
 Fran Rico,MDC,Grenade CF,"5'10""",58,66,318,381,342,203,51,2016
 R. Krhin,MDC,Grenade CF,"6'2""",54,50,296,328,279,206,50,2016
 Dória,DC,Grenade CF,"6'2""",56,51,228,218,265,227,57,2016
 Thomas,MDC,Atlético Madrid,"6'1""",65,61,278,294,302,216,49,2016
 L. Hernández,DC,Atlético Madrid,"5'11""",67,68,258,235,328,229,49,2016
 Munir,BU,FC Barcelone,"5'9""",85,82,343,313,392,59,56,2016
 Juanfran,DD,Deportivo La Corogne,"5'10""",81,78,316,332,380,205,59,2016
 F. Cartabia,MOC,Deportivo La Corogne,"5'7""",72,80,327,378,389,88,50,2016
 Cani,MOC,Deportivo La Corogne,"5'11""",75,72,335,373,345,131,51,2016
 Alex Bergantiños,MDC,Deportivo La Corogne,"5'10""",55,55,252,304,312,217,55,2016
 Laure,DLD,Deportivo La Corogne,"5'5""",77,78,295,302,394,222,49,2016
 J. Gutiérrez,MOC,Deportivo La Corogne,"6'0""",67,61,333,372,339,196,51,2016
 Luisinho,DLG,Deportivo La Corogne,"5'9""",70,75,310,346,372,226,49,2016
 J. Rodríguez,BU,Deportivo La Corogne,"5'11""",78,83,340,317,387,78,53,2016
 Herrerín,G,Athletic Bilbao,"6'2""",34,45,82,87,261,43,364,2016
 Bruno,DC,Real Betis Balompié,"6'1""",54,42,205,251,223,232,50,2016
 Cejudo,MD,Real Betis Balompié,"5'11""",79,78,315,355,381,105,51,2016
 Dani Ceballos,MOC,Real Betis Balompié,"5'9""",68,72,307,358,357,152,63,2016
 Xavi Torres,MDC,Real Betis Balompié,"6'0""",53,50,316,335,300,201,51,2016
 Leandro Damião,BU,Real Betis Balompié,"6'2""",70,53,338,324,292,100,57,2016
 M. Díaz,MC,RC Celta,"5'5""",62,68,333,390,373,210,10,2016
 J. Guidetti,BU,RC Celta,"6'1""",63,63,329,347,324,71,56,2016
 H. Pérez,AD,Espanyol Barcelone,"5'11""",79,83,331,337,377,59,63,2016
 Montañés,AD,Espanyol Barcelone,"5'8""",84,88,310,360,420,98,62,2016
 Yuri,DG,Real Sociedad,"5'10""",79,78,304,338,361,234,53,2016
 Raúl Navas,DC,Real Sociedad,"6'1""",55,58,267,237,295,229,57,2016
 Luís Hernández,DC,Sporting Gijón,"6'0""",74,74,304,301,356,233,43,2016
 Jaume,G,Valence CF,"6'2""",33,43,96,95,234,34,368,2016
 Iván Ramis,DC,SD Eibar,"6'2""",52,34,292,324,259,221,50,2016
 Dani García,MDC,SD Eibar,"5'11""",53,52,266,336,306,206,51,2016
 T. Inui,MG,SD Eibar,"5'7""",75,86,296,363,415,67,57,2016
 Borja Bastón,BU,SD Eibar,"6'3""",67,60,332,295,304,70,47,2016
 I. Hajrović,MG,SD Eibar,"5'10""",78,81,331,392,380,120,49,2016
 Ansotegi,DC,SD Eibar,"6'4""",36,32,226,232,198,231,62,2016
 Jaime,G,SD Eibar,"6'2""",54,53,97,82,281,41,364,2016
 N. El Zhar,AD,UD Las Palmas,"5'9""",77,79,316,363,392,78,54,2016
 David Simón,DD,UD Las Palmas,"5'9""",84,77,287,306,369,216,53,2016
 Javi Guerra,BU,Rayo Vallecano,"5'10""",74,72,341,302,356,117,59,2016
 M. Iturra,MDC,Rayo Vallecano,"5'9""",66,74,262,312,363,221,57,2016
 Dorado,DC,Rayo Vallecano,"5'11""",53,51,266,239,300,229,64,2016
 T. Kolodziejczak,DC,Séville FC,"6'1""",77,74,258,294,347,224,53,2016
 Albentosa,DC,Málaga CF,"6'4""",53,33,296,231,236,224,61,2016
 Miguel Torres,DC,Málaga CF,"6'0""",64,65,256,308,322,239,54,2016
 R. Santa Cruz,BU,Málaga CF,"6'3""",40,46,359,310,258,74,41,2016
 Ricardo Horta,MOC,Málaga CF,"5'8""",76,78,340,355,392,77,47,2016
 Rubén,G,Levante UD,"6'2""",53,47,80,85,283,36,371,2016
 Casadesús,BU,Levante UD,"5'11""",61,66,363,342,341,95,46,2016
 Trujillo,DC,Levante UD,"5'10""",65,59,218,227,315,229,48,2016
 Rubén García,AG,Levante UD,"5'7""",75,86,332,366,396,105,60,2016
 Iván López,DLD,Levante UD,"5'9""",82,78,300,330,387,225,56,2016
 A. Pereira,DLG,Getafe CF,"5'11""",82,77,327,357,373,213,50,2016
 Juan Rodriguez,MDC,Getafe CF,"6'1""",34,49,321,330,272,196,60,2016
 Roberto Lago,DLG,Getafe CF,"5'10""",77,76,282,327,358,222,58,2016
 B. Mensah,MD,Getafe CF,"5'10""",79,80,326,376,388,149,61,2016
 E. Velázquez,DC,Getafe CF,"6'1""",60,67,237,246,286,229,55,2016
 J. Babin,DC,Grenade CF,"6'0""",53,34,229,257,237,232,56,2016
 Ricardo Costa,DC,Grenade CF,"6'0""",55,52,232,203,296,226,57,2016
 Lombán,DC,Grenade CF,"6'2""",50,48,286,347,269,219,63,2016
 David Barral,BU,Grenade CF,"6'0""",75,75,335,327,360,123,52,2016
 Javi Márquez,MC,Grenade CF,"5'10""",54,62,329,387,334,201,48,2016
 Sabin Merino,AG,Athletic Bilbao,"6'1""",84,74,356,345,341,119,52,2016
 Eraso,MC,Athletic Bilbao,"5'11""",68,67,330,325,331,172,57,2016
 G. Pezzella,DC,Real Betis Balompié,"6'1""",55,55,266,230,270,220,54,2016
 R. van Wolfswinkel,BU,Real Betis Balompié,"6'1""",67,70,346,322,357,86,54,2016
 F. Kadir,MD,Real Betis Balompié,"5'11""",74,73,333,365,355,96,60,2016
 C. Piccini,DD,Real Betis Balompié,"6'0""",81,78,253,267,343,228,40,2016
 Sergi Gómez,DC,RC Celta,"6'1""",53,53,256,294,298,216,60,2016
 O. Duarte,DC,Espanyol Barcelone,"6'0""",73,65,220,205,319,227,53,2016
 Abraham,MC,Espanyol Barcelone,"5'10""",38,49,305,368,277,204,45,2016
 Víctor Álvarez,DLG,Espanyol Barcelone,"5'10""",78,77,291,342,381,208,37,2016
 Oyarzabal,AG,Real Sociedad,"5'10""",73,70,311,324,338,97,50,2016
 Isma López,DG,Sporting Gijón,"5'11""",85,79,314,344,376,222,43,2016
 Nacho Cases,MC,Sporting Gijón,"5'9""",62,69,295,361,354,211,40,2016
 Capa,MD,SD Eibar,"5'8""",86,86,305,313,401,191,54,2016
 G. Escalante,MDC,SD Eibar,"6'0""",69,68,294,316,341,213,52,2016
 Keko,MD,SD Eibar,"5'8""",76,79,311,343,376,92,51,2016
 Adrián González,MDC,SD Eibar,"6'0""",67,65,309,379,342,209,46,2016
 Luna,DG,SD Eibar,"5'10""",77,76,316,309,358,218,46,2016
 A. Pantic,DC,SD Eibar,"6'1""",74,73,261,284,325,224,52,2016
 Bigas,DC,UD Las Palmas,"5'11""",76,75,281,254,355,230,62,2016
 Roque Mesa,MDC,UD Las Palmas,"5'6""",80,78,275,305,393,203,50,2016
 Diego Llorente,DC,Rayo Vallecano,"6'1""",63,66,270,246,308,221,47,2016
 Adri Embarba,MG,Rayo Vallecano,"5'8""",76,78,324,336,375,150,50,2016
 Miku,BU,Rayo Vallecano,"6'1""",77,77,322,324,354,121,49,2016
 Piti,MOC,Rayo Vallecano,"5'10""",64,65,334,382,349,100,53,2016
 Escudero,DLG,Séville FC,"5'9""",76,75,294,356,366,222,58,2016
 N. Leiva,AD,Villarreal CF,"5'8""",69,79,313,354,377,57,56,2016
 Duda,MOC,Málaga CF,"5'9""",55,51,340,409,310,177,56,2016
 E. Filipenko,DC,Málaga CF,"6'4""",54,51,240,216,248,224,46,2016
 Diego Mariño,G,Levante UD,"6'1""",51,45,105,80,267,45,365,2016
 N. Ghilas,BU,Levante UD,"6'0""",77,74,349,330,337,82,48,2016
 S. Vergini,DC,Getafe CF,"6'3""",69,60,276,288,313,232,40,2016
 Juan Cala,DC,Getafe CF,"6'2""",66,64,302,311,322,218,62,2016
 C. Biraghi,DG,Grenade CF,"6'0""",78,76,284,306,368,229,49,2016
