name,poste,Team,taille,accélération,speed,offensif,technique,mouvement,defense general,gardien general,Years
 E. Fryers,DG,Crystal Palace,"6'0""",75,77,249,264,343,189,47,2015
 J. Steer,G,Aston Villa,"6'0""",47,53,125,121,236,75,306,2015
 J. Staněk,G,Everton,"6'4""",42,42,121,122,203,75,317,2015
 R. Wright,G,Manchester City,"6'2""",44,33,135,123,237,75,311,2015
 M. Doughty,MG,Queens Park Rangers,"6'1""",67,66,273,324,333,161,54,2015
 D. Poyet,MDC,West Ham United,"5'11""",63,64,216,248,327,181,56,2015
 C. Howieson,MOC,Burnley,"5'10""",73,69,269,276,339,108,52,2015
 M. Barrow,AD,Swansea City,"5'9""",83,85,228,256,374,80,50,2015
 B. Siegrist,G,Aston Villa,"6'4""",33,40,125,125,196,75,313,2015
 D. Solanke,BU,Chelsea,"6'0""",74,75,290,233,326,69,52,2015
 I. Brown,MOC,Chelsea,"6'0""",75,76,272,281,326,146,46,2015
 Francisco Júnior,MOC,Everton,"5'4""",69,74,249,278,372,175,50,2015
 P. McNair,DC,Manchester United,"6'0""",62,56,230,257,313,192,50,2015
 T. Thorpe,DC,Manchester United,"6'2""",55,64,206,199,299,183,48,2015
 C. Roberts,AT,Newcastle United,"5'8""",68,72,280,290,337,71,54,2015
 C. Good,DC,Newcastle United,"6'2""",53,64,232,207,272,190,42,2015
 M. Petrasso,AD,Queens Park Rangers,"5'6""",78,73,261,276,340,91,50,2015
 Bruno Andrade,MD,Queens Park Rangers,"5'9""",82,85,261,290,375,140,39,2015
 M. Targett,DLG,Southampton,"6'0""",78,75,248,294,351,188,53,2015
 C. Cropper,G,Southampton,"6'3""",55,52,125,122,247,75,306,2015
 R. Seager,BU,Southampton,"5'9""",72,73,280,261,321,61,41,2015
 A. Nabi,MOC,West Bromwich Albion,"5'9""",67,68,275,303,336,73,59,2015
 J. Cook,MC,Stoke City,"5'9""",61,69,264,278,318,157,47,2015
 T. Adeloye,BU,Stoke City,"6'0""",63,74,283,272,319,75,47,2015
 K. Gorré,AG,Swansea City,"5'10""",69,77,258,272,337,96,49,2015
 J. Fulton,MD,Swansea City,"5'10""",71,72,277,274,333,147,43,2015
 G. Zabret,G,Swansea City,"6'2""",42,48,122,128,209,75,299,2015
 K. Bielik,MDC,Arsenal,"6'2""",61,60,245,280,279,163,45,2015
 B. Galloway,DC,Everton,"6'1""",65,63,230,226,318,181,40,2015
 J. Rossiter,MC,Liverpool,"5'8""",64,66,249,273,324,172,41,2015
 A. Kellett,DLG,Manchester United,"5'10""",78,75,222,244,352,184,39,2015
 D. Furlong,DD,Queens Park Rangers,"5'11""",65,69,244,233,318,182,50,2015
 F. Sutherland,MOC,Queens Park Rangers,"5'10""",63,69,271,301,318,154,55,2015
 J. Hesketh,MD,Southampton,"5'8""",71,73,270,302,358,153,51,2015
 D. Potts,DC,West Ham United,"5'8""",64,62,238,231,320,192,44,2015
 J. Barmby,AG,Leicester City,"5'10""",69,72,249,274,331,75,55,2015
 Z. Bakayogo,MG,Leicester City,"5'9""",79,88,225,261,364,177,44,2015
 A. Jones,BU,West Bromwich Albion,"6'1""",63,59,255,238,294,69,56,2015
 B. Garmston,MG,West Bromwich Albion,"5'9""",91,93,233,295,393,175,66,2015
 C. Kettings,G,Crystal Palace,"6'4""",33,44,120,122,230,75,296,2015
 N. Ricketts-Hopkinson,BU,Stoke City,"5'11""",68,54,265,235,283,70,57,2015
 O. Shenton,MG,Stoke City,"6'1""",60,68,278,305,304,157,40,2015
 J. Nardiello,AG,Stoke City,"6'0""",72,70,297,271,316,89,43,2015
 J. Alabi,BU,Stoke City,"6'0""",76,73,253,252,324,71,44,2015
 Dionatan Teixeira,DC,Stoke City,"6'4""",64,54,194,169,268,197,46,2015
 B. Lenihan,DD,Hull City,"6'2""",63,65,262,270,282,179,50,2015
 J. Boga,MD,Chelsea,"5'8""",78,78,244,283,357,100,57,2015
 D. Henen,AG,Everton,"6'1""",76,71,272,275,328,75,60,2015
 R. Ledson,MC,Everton,"5'11""",63,60,250,283,310,166,60,2015
 B. Barker,AD,Manchester City,"5'9""",85,90,249,266,371,91,36,2015
 A. Pereira,MD,Manchester United,"5'10""",62,68,250,307,338,94,48,2015
 A. Armstrong,BU,Newcastle United,"5'8""",66,75,277,297,352,70,50,2015
 R. Grego-Cox,BU,Queens Park Rangers,"5'7""",68,72,259,239,352,71,56,2015
 S. McQueen,AG,Southampton,"5'9""",63,66,269,292,322,70,47,2015
 O. Rowe,AG,Southampton,"5'8""",81,85,255,259,383,75,54,2015
 J. Sims,AG,Southampton,"5'9""",75,78,262,283,331,90,48,2015
 D. Ball,DC,Tottenham Hotspur,"6'0""",67,62,223,200,311,175,56,2015
 J. Taylor,DG,Stoke City,"5'10""",74,70,236,223,341,186,41,2015
 C. Obeng,DLD,Swansea City,"5'8""",79,78,246,260,359,170,51,2015
 G. Burke,MOC,Aston Villa,"5'11""",65,59,285,303,321,75,21,2015
 J. Blackman,G,Chelsea,"6'6""",47,45,130,125,231,75,292,2015
 A. Christensen,DC,Chelsea,"6'2""",54,55,193,179,266,163,39,2015
 C. Musonda,AD,Chelsea,"5'5""",61,71,241,283,354,71,31,2015
 R. Loftus-Cheek,MDC,Chelsea,"6'3""",73,71,225,232,327,170,53,2015
 C. Duffus,MOC,Everton,"6'0""",55,69,261,262,307,68,41,2015
 L. Walsh,MD,Everton,"5'10""",69,66,254,303,330,156,42,2015
 H. Wilson,AD,Liverpool,"5'7""",73,75,260,291,328,106,46,2015
 R. McLaughlin,MD,Liverpool,"5'9""",77,79,236,239,328,175,51,2015
 C. Brannagan,MD,Liverpool,"5'11""",72,67,255,286,327,149,42,2015
 A. Gunn,G,Manchester City,"6'5""",49,41,131,141,221,75,286,2015
 T. Ambrose,BU,Manchester City,"5'10""",75,77,238,214,349,75,49,2015
 J. Sterry,DD,Newcastle United,"5'11""",74,75,216,220,337,177,48,2015
 J. Flannigan,MOC,Southampton,"5'11""",68,64,276,316,313,151,44,2015
 J. Sinclair,BU,Southampton,"5'7""",77,79,233,212,364,70,50,2015
 D. Gape,MDC,Southampton,"5'11""",55,52,264,270,304,179,56,2015
 E. Onariase,DC,West Ham United,"6'2""",60,58,189,167,266,175,52,2015
 R. Spiegel,G,West Ham United,"6'5""",59,56,131,139,288,75,290,2015
 J. Cullen,MC,West Ham United,"5'9""",63,60,263,283,308,165,51,2015
 D. Watmore,AD,Sunderland,"5'9""",79,77,259,278,368,89,53,2015
 L. Gooch,MD,Sunderland,"5'8""",71,68,257,291,312,100,54,2015
 L. Agnew,MOC,Sunderland,"5'10""",65,59,268,287,310,160,57,2015
 L. O'Neil,DC,West Bromwich Albion,"5'11""",62,62,214,208,293,199,51,2015
 C. Jones,DC,West Bromwich Albion,"6'0""",32,60,181,167,243,183,54,2015
 J. Rose,G,West Bromwich Albion,"6'0""",43,41,128,122,214,75,285,2015
 T. Anderson,DC,Burnley,"6'4""",65,65,167,135,277,175,56,2015
 M. Grimes,MG,Swansea City,"5'10""",69,64,248,309,334,105,54,2015
 O. Davies,G,Swansea City,"6'0""",48,44,129,125,228,75,291,2015
 G. Gallifuoco,MDC,Swansea City,"6'0""",54,54,251,264,285,171,37,2015
 S. Tancock,DC,Swansea City,"6'1""",53,52,198,182,261,181,43,2015
 J. Vickers,G,Arsenal,"6'0""",45,40,115,117,241,75,281,2015
 C. Robinson,BU,Aston Villa,"5'10""",75,77,267,219,344,66,55,2015
 O. Aina,DD,Chelsea,"5'9""",77,75,221,227,332,180,45,2015
 I. Feruz,AD,Chelsea,"5'4""",82,78,229,261,377,74,50,2015
 D. Ward,G,Liverpool,"6'3""",42,44,129,126,238,75,286,2015
 A. Drury,AD,Manchester City,"5'10""",78,74,261,241,318,155,53,2015
 S. El-Fitouri,DC,Manchester United,"5'11""",58,65,195,195,281,206,47,2015
 F. Woodman,G,Newcastle United,"6'1""",46,42,125,125,223,70,285,2015
 K. McEvoy,AD,Tottenham Hotspur,"5'9""",87,87,228,234,377,71,44,2015
 L. McGee,G,Tottenham Hotspur,"6'2""",47,46,124,119,232,70,284,2015
 E. Lee,BU,West Ham United,"5'11""",68,70,232,231,320,75,55,2015
 L. Page,DG,West Ham United,"5'10""",55,60,222,202,308,182,47,2015
 L. Chambers,DC,West Ham United,"6'1""",83,66,192,191,299,169,42,2015
 S. Stankevičius,BU,Leicester City,"6'1""",63,54,251,210,274,83,38,2015
 T. Robson,DG,Sunderland,"5'10""",65,69,225,233,312,165,49,2015
 M. Smith,MD,Sunderland,"5'11""",67,65,278,293,324,161,45,2015
 S. Nabi,MD,West Bromwich Albion,"5'11""",65,62,273,312,318,143,47,2015
 M. O'Sullivan,MG,West Bromwich Albion,"6'0""",63,63,261,296,295,106,50,2015
 R. Inniss,DC,Crystal Palace,"6'5""",56,51,189,195,245,166,54,2015
 H. Boateng,MDC,Crystal Palace,"5'9""",68,76,217,261,344,153,52,2015
 D. Eve,G,Stoke City,"6'4""",44,40,127,120,224,75,283,2015
 J. Ter Horst,BU,Hull City,"5'9""",65,65,247,233,340,71,49,2015
 W. Aimson,DC,Hull City,"6'1""",63,61,172,159,297,180,47,2015
 R. Hanley,DC,Swansea City,"5'8""",63,69,215,210,309,182,54,2015
 T. Moore,DD,Arsenal,"5'8""",70,73,205,220,341,175,51,2015
 Julio Pleguezuelo,DD,Arsenal,"5'9""",70,68,216,224,315,166,52,2015
 R. Huddart,G,Arsenal,"6'3""",40,39,122,121,214,70,277,2015
 J. Williams,DC,Liverpool,"6'2""",55,60,245,259,287,169,41,2015
 M. Bossaerts,DC,Manchester City,"6'0""",65,58,201,205,273,164,50,2015
 O. Kemen,MD,Newcastle United,"5'10""",64,68,249,277,334,148,46,2015
 H. Winks,MD,Tottenham Hotspur,"5'10""",76,78,259,297,362,136,51,2015
 D. Akindayini,BU,Tottenham Hotspur,"5'11""",56,52,264,233,274,70,61,2015
 N. Mavila,AG,West Ham United,"5'9""",83,86,257,277,339,107,54,2015
 A. Nasha,DC,West Ham United,"5'10""",60,61,202,166,293,179,46,2015
 H. Choudhury,DC,Leicester City,"5'10""",78,68,241,265,315,184,47,2015
 J. Davis,DC,Leicester City,"6'0""",64,55,161,149,307,171,59,2015
 H. Pepe-Ngoma,DC,Leicester City,"6'0""",64,53,190,169,271,163,48,2015
 R. Greenwood,MOC,Sunderland,"5'8""",66,65,254,256,319,70,43,2015
 M. Stryjek,G,Sunderland,"6'2""",44,41,126,124,208,75,272,2015
 G. Honeyman,MD,Sunderland,"5'8""",69,73,250,283,313,149,55,2015
 A. Birch,MD,West Bromwich Albion,"5'8""",61,57,265,291,295,149,47,2015
 L. Conlan,DC,Burnley,"5'11""",68,66,207,203,335,169,52,2015
 C. Dummigan,DD,Burnley,"5'11""",67,68,216,223,314,171,32,2015
 G. Luer,BU,Hull City,"5'11""",71,74,239,215,325,72,59,2015
 D. Iliev,G,Arsenal,"6'5""",43,45,126,116,228,75,267,2015
 I. Hayden,DC,Arsenal,"6'2""",68,60,166,181,282,154,47,2015
 A. Davey,DC,Chelsea,"6'3""",48,54,201,173,250,164,42,2015
 J. Sinclair,AG,Liverpool,"5'8""",81,78,222,238,337,99,48,2015
 O. Ntcham,MDC,Manchester City,"5'11""",69,68,225,237,315,151,43,2015
 A. Smith-Brown,DD,Manchester City,"5'10""",76,77,228,231,335,152,52,2015
 J. Onomah,AD,Tottenham Hotspur,"5'11""",78,76,222,277,349,73,45,2015
 A. McQueen,DC,Tottenham Hotspur,"5'11""",56,54,188,168,277,186,50,2015
 W. Miller,MD,Tottenham Hotspur,"5'9""",67,67,240,263,308,149,41,2015
 C. Lawson,AT,Sunderland,"6'0""",66,64,227,213,304,73,52,2015
 J. Talbot,G,Sunderland,"6'0""",41,44,130,117,236,75,277,2015
 R. Greenidge,DC,West Bromwich Albion,"6'5""",60,55,187,166,245,164,53,2015
 A. Whitmore,DC,Burnley,"5'11""",55,60,178,168,282,170,57,2015
 J. Bowen,BU,Hull City,"5'11""",62,65,261,232,320,66,48,2015
 T. Musonda,DC,Chelsea,"6'1""",66,68,209,220,334,167,53,2015
 B. Smith,MG,Liverpool,"5'9""",79,77,204,235,345,155,57,2015
 B. Celina,MOC,Manchester City,"5'10""",69,71,229,228,329,75,53,2015
 J. Byrne,MC,Manchester City,"5'9""",65,63,218,261,305,144,36,2015
 G. Glendon,MC,Manchester City,"5'10""",66,64,230,245,305,144,50,2015
 B. Comley,MD,Queens Park Rangers,"5'11""",61,65,245,265,304,159,64,2015
 C. Kpekawa,DC,Queens Park Rangers,"6'3""",67,75,233,216,300,167,49,2015
 R. Burke,DC,West Ham United,"6'1""",55,52,181,139,252,164,42,2015
 A. Palmer,G,West Bromwich Albion,"6'0""",37,26,129,115,179,75,271,2015
 C. Richardson,DC,Burnley,"5'11""",57,62,192,192,295,160,53,2015
 S. Topliss,DC,Hull City,"5'9""",62,62,204,200,294,166,54,2015
 M. Clark,DG,Hull City,"5'11""",77,76,192,211,340,157,49,2015
 L. Satka,DC,Newcastle United,"6'2""",57,51,164,153,252,156,50,2015
 N. Lowe,MOC,Burnley,"5'9""",67,67,220,244,318,141,52,2015
 C. Mitchell,G,Burnley,"6'0""",40,49,130,123,245,75,257,2015
 J. Cracknell,G,Hull City,"6'0""",46,45,125,125,237,75,261,2015
 A. Kiwomya,BU,Chelsea,"5'10""",94,91,211,204,369,75,52,2015
 L. Daly,MD,Burnley,"5'10""",64,68,252,281,322,145,49,2015
 J. Frost,AD,Burnley,"5'9""",64,68,228,217,300,79,42,2015
 K. Ly,MOC,Burnley,"5'10""",55,64,228,244,302,144,57,2015
 R. Calder,MG,Aston Villa,"6'0""",62,66,205,204,297,122,56,2015
 J. Rothwell,MD,Manchester United,"6'1""",69,60,228,246,310,121,54,2015
 M. Özil,MOC,Arsenal,"6'0""",68,77,375,423,386,57,50,2016
 E. Hazard,MOC,Chelsea,"5'8""",87,93,382,427,448,74,45,2016
 S. Agüero,AT,Manchester City,"5'8""",86,92,392,395,442,45,59,2016
 De Gea,G,Manchester United,"6'4""",55,51,95,116,290,47,429,2016
 P. Čech,G,Arsenal,"6'5""",52,45,102,99,266,36,414,2016
 A. Sánchez,AG,Arsenal,"5'7""",84,88,382,402,433,104,60,2016
 T. Courtois,G,Chelsea,"6'6""",52,46,85,97,285,45,414,2016
 Cesc Fàbregas,MC,Chelsea,"5'9""",62,65,409,417,352,188,54,2016
 David Silva,MOC,Manchester City,"5'7""",68,79,383,423,412,82,5,2016
 K. De Bruyne,MD,Manchester City,"5'11""",78,76,395,408,394,109,56,2016
 Santi Cazorla,MOC,Arsenal,"5'6""",66,77,378,421,404,166,42,2016
 Diego Costa,BU,Chelsea,"6'2""",78,75,379,329,353,101,55,2016
 Y. Touré,MC,Manchester City,"6'2""",78,69,377,412,351,216,53,2016
 V. Kompany,DC,Manchester City,"6'4""",69,68,301,311,326,263,38,2016
 W. Rooney,BU,Manchester United,"5'9""",74,72,409,415,387,120,49,2016
 B. Schweinsteiger,MC,Manchester United,"6'0""",53,51,400,406,327,221,65,2016
 H. Lloris,G,Tottenham Hotspur,"6'2""",63,65,71,96,321,40,406,2016
 L. Koscielny,DC,Arsenal,"6'1""",78,79,280,267,367,255,51,2016
 J. Terry,DC,Chelsea,"6'2""",34,33,299,247,242,258,48,2016
 Coutinho,MOC,Liverpool,"5'7""",77,89,351,409,423,97,48,2016
 J. Hart,G,Manchester City,"6'5""",60,59,89,108,281,41,412,2016
 N. Otamendi,DC,Manchester City,"6'0""",75,74,311,256,361,255,48,2016
 P. Mertesacker,DC,Arsenal,"6'6""",33,29,262,246,203,262,50,2016
 N. Matić,MDC,Chelsea,"6'4""",68,66,365,366,326,240,57,2016
 Willian,MD,Chelsea,"5'9""",86,92,320,415,428,156,59,2016
 Pedro,MG,Chelsea,"5'6""",79,86,366,381,416,93,52,2016
 D. Sturridge,BU,Liverpool,"6'2""",89,88,371,357,401,51,49,2016
 C. Smalling,DC,Manchester United,"6'4""",76,77,285,242,344,258,71,2016
 Juan Mata,MOC,Manchester United,"5'7""",63,78,380,416,407,74,46,2016
 C. Eriksen,MOC,Tottenham Hotspur,"5'10""",74,78,364,423,389,114,43,2016
 D. Payet,MOC,West Ham United,"5'9""",75,79,382,434,386,122,61,2016
 O. Giroud,BU,Arsenal,"6'4""",64,63,390,342,327,83,49,2016
 A. Ramsey,MC,Arsenal,"5'10""",69,69,370,383,372,204,40,2016
 G. Cahill,DC,Chelsea,"6'4""",70,69,282,258,341,254,43,2016
 Azpilicueta,DG,Chelsea,"5'10""",79,79,327,345,393,259,43,2016
 Oscar,MOC,Chelsea,"5'10""",77,78,345,400,402,134,61,2016
 A. Begović,G,Chelsea,"6'7""",58,52,76,104,283,36,401,2016
 Falcao,BU,Chelsea,"5'10""",68,75,381,362,388,77,43,2016
 L. Baines,DLG,Everton,"5'7""",75,76,379,390,391,245,58,2016
 R. Lukaku,BU,Everton,"6'3""",85,80,370,340,350,87,54,2016
 Roberto Firmino,AT,Liverpool,"5'11""",75,78,383,389,393,107,44,2016
 S. Nasri,MOC,Manchester City,"5'9""",78,81,356,404,411,116,5,2016
 P. Zabaleta,DC,Manchester City,"5'10""",73,72,325,347,368,255,51,2016
 M. Schneiderlin,MDC,Manchester United,"5'11""",59,69,332,362,342,243,50,2016
 T. Alderweireld,DC,Tottenham Hotspur,"6'1""",69,63,305,343,325,255,66,2016
 J. Vertonghen,DC,Tottenham Hotspur,"6'2""",72,69,337,345,344,247,44,2016
 H. Kane,BU,Tottenham Hotspur,"6'2""",77,69,380,363,366,115,54,2016
 T. Walcott,AD,Arsenal,"5'9""",96,95,364,374,431,108,45,2016
 J. Wilshere,MOC,Arsenal,"5'8""",74,79,343,403,403,189,56,2016
 S. Coleman,DD,Everton,"5'10""",80,79,354,302,391,251,50,2016
 P. Jagielka,DC,Everton,"6'0""",68,66,279,263,323,250,169,2016
 M. Škrtel,DC,Liverpool,"6'3""",68,54,268,227,309,247,44,2016
 M. Sakho,DC,Liverpool,"6'2""",68,64,249,257,320,246,50,2016
 R. Sterling,AD,Manchester City,"5'7""",92,94,318,350,446,160,63,2016
 Ander Herrera,MOC,Manchester United,"6'0""",72,78,358,391,396,188,53,2016
 M. Darmian,DD,Manchester United,"6'0""",80,79,320,324,393,250,39,2016
 Victor Valdés,G,Manchester United,"6'0""",55,60,70,98,301,32,402,2016
 José Fonte,DC,Southampton,"6'2""",54,55,250,242,311,253,50,2016
 R. Mahrez,AG,Leicester City,"5'10""",79,86,350,393,409,72,54,2016
 A. Williams,DC,Swansea City,"6'0""",72,68,255,257,336,240,50,2016
 Nacho Monreal,DG,Arsenal,"5'10""",75,79,320,345,378,249,29,2016
 B. Ivanović,DC,Chelsea,"6'1""",66,63,332,298,318,259,61,2016
 L. Rémy,BU,Chelsea,"6'1""",89,89,371,326,397,68,60,2016
 Alexandre Pato,AT,Chelsea,"5'11""",85,87,372,363,403,58,59,2016
 J. McCarthy,MDC,Everton,"5'11""",69,75,339,366,356,238,54,2016
 R. Barkley,MOC,Everton,"6'2""",78,79,345,359,363,168,51,2016
 K. Mirallas,AD,Everton,"6'0""",87,89,380,394,412,148,60,2016
 Deulofeu,AD,Everton,"5'10""",92,89,321,394,428,72,64,2016
 N. Clyne,DLD,Liverpool,"5'9""",86,86,321,324,407,249,56,2016
 J. Milner,MC,Liverpool,"5'9""",70,72,387,397,370,205,5,2016
 A. Lallana,MOC,Liverpool,"5'8""",70,76,369,384,380,120,54,2016
 C. Benteke,BU,Liverpool,"6'3""",79,75,370,331,347,73,44,2016
 B. Sagna,DC,Manchester City,"5'9""",75,75,314,326,374,250,45,2016
 Jesús Navas,MD,Manchester City,"5'7""",88,91,348,364,434,73,55,2016
 Fernandinho,MDC,Manchester City,"5'9""",77,77,351,376,394,231,48,2016
 W. Bony,BU,Manchester City,"6'0""",75,69,356,319,364,95,41,2016
 M. Carrick,MDC,Manchester United,"6'2""",52,53,357,359,306,223,60,2016
 P. Jones,DC,Manchester United,"6'1""",68,63,326,269,310,247,51,2016
 G. Wijnaldum,AT,Newcastle United,"5'9""",85,79,367,383,408,149,54,2016
 M. Dembélé,MC,Tottenham Hotspur,"6'1""",77,78,360,368,375,207,71,2016
 E. Lamela,MOC,Tottenham Hotspur,"6'0""",77,84,382,406,387,118,57,2016
 M. Vorm,G,Tottenham Hotspur,"6'0""",59,57,95,114,318,40,398,2016
 W. Reid,DC,West Ham United,"6'3""",76,71,251,234,324,248,59,2016
 Y. Cabaye,MC,Crystal Palace,"5'9""",68,66,375,401,363,219,59,2016
 R. Shawcross,DC,Stoke City,"6'3""",64,54,268,223,310,245,57,2016
 X. Shaqiri,AG,Stoke City,"5'7""",84,89,341,402,433,156,59,2016
 Bojan,MOC,Stoke City,"5'7""",75,80,341,392,401,61,48,2016
 F. Coquelin,MDC,Arsenal,"5'10""",70,69,286,322,377,233,51,2016
 K. Gibbs,DG,Arsenal,"5'10""",83,79,316,335,390,245,49,2016
 D. Welbeck,BU,Arsenal,"6'1""",85,87,377,347,399,94,53,2016
 T. Rosický,MOC,Arsenal,"5'10""",67,66,342,398,361,133,55,2016
 K. Zouma,DC,Chelsea,"6'3""",77,69,287,290,321,243,59,2016
 G. Barry,MDC,Everton,"6'0""",51,32,358,374,276,239,48,2016
 D. Lovren,DC,Liverpool,"6'2""",52,55,279,243,272,253,58,2016
 J. Henderson,MC,Liverpool,"6'0""",73,76,368,384,373,213,49,2016
 Lucas Leiva,MDC,Liverpool,"5'10""",57,55,275,329,333,241,37,2016
 E. Mangala,DC,Manchester City,"6'2""",78,70,274,276,341,238,53,2016
 G. Clichy,DG,Manchester City,"5'9""",85,80,306,318,389,246,47,2016
 D. Blind,MDC,Manchester United,"5'11""",58,65,325,358,350,241,55,2016
 M. Depay,AT,Manchester United,"5'9""",89,91,337,407,427,75,50,2016
 A. Young,AD,Manchester United,"5'9""",82,85,354,389,405,158,72,2016
 M. Sissoko,MD,Newcastle United,"6'2""",82,79,364,382,379,212,51,2016
 S. Doumbia,BU,Newcastle United,"5'10""",92,90,353,374,402,110,58,2016
 K. Walker,DD,Tottenham Hotspur,"5'10""",92,85,332,363,395,242,57,2016
 A. Ogbonna,DC,West Ham United,"6'3""",73,69,244,261,329,251,21,2016
 N. Kanté,MDC,Leicester City,"5'7""",80,81,322,329,408,240,54,2016
 J. Vardy,BU,Leicester City,"5'10""",93,91,350,299,421,168,62,2016
 J. Lens,AG,Sunderland,"5'10""",86,80,387,361,405,93,67,2016
 B. Foster,G,West Bromwich Albion,"6'4""",48,50,97,103,265,44,393,2016
 S. Rondón,BU,West Bromwich Albion,"6'2""",77,76,356,296,346,61,52,2016
 M. Arnautović,MG,Stoke City,"6'4""",77,80,385,389,363,134,64,2016
 J. Butland,G,Stoke City,"6'5""",48,51,87,113,278,40,395,2016
 M. Gradel,AG,Bournemouth,"5'9""",88,88,358,370,409,113,53,2016
 G. Sigurðsson,MOC,Swansea City,"6'1""",67,67,373,402,345,165,58,2016
 A. Ayew,MD,Swansea City,"5'9""",78,78,376,363,398,191,50,2016
 Gabriel,DC,Arsenal,"6'2""",72,68,312,295,358,243,58,2016
 D. Ospina,G,Arsenal,"6'0""",34,34,84,99,232,35,393,2016
 A. Oxlade-Chamberlain,AD,Arsenal,"5'9""",89,89,316,360,425,127,49,2016
 S. Mignolet,G,Liverpool,"6'4""",59,55,93,100,259,43,376,2016
 K. Touré,DC,Liverpool,"5'10""",68,67,281,313,304,240,56,2016
 Fernando,DC,Manchester City,"6'1""",68,66,300,325,344,240,5,2016
 A. Kolarov,DG,Manchester City,"6'2""",66,69,354,395,336,240,61,2016
 M. Demichelis,DC,Manchester City,"6'0""",34,33,276,207,230,232,43,2016
 A. Martial,BU,Manchester United,"5'11""",88,90,369,351,423,56,51,2016
 M. Rojo,DC,Manchester United,"6'1""",74,74,331,335,353,243,52,2016
 M. Fellaini,DC,Manchester United,"6'4""",59,54,376,331,302,217,54,2016
 L. Shaw,DG,Manchester United,"6'1""",84,79,281,340,389,239,49,2016
 C. Tioté,DC,Newcastle United,"5'11""",70,66,319,296,356,241,42,2016
 T. Krul,G,Newcastle United,"6'4""",35,50,95,91,266,46,389,2016
 R. Bertrand,DG,Southampton,"5'10""",77,79,302,339,379,242,64,2016
 S. Mané,AD,Southampton,"5'9""",91,93,336,366,432,104,56,2016
 D. Tadić,MOC,Southampton,"5'11""",70,72,362,403,380,100,61,2016
 G. Pellè,BU,Southampton,"6'4""",55,54,363,300,290,85,63,2016
 D. Rose,DG,Tottenham Hotspur,"5'8""",83,80,333,330,386,242,55,2016
 N. Chadli,MG,Tottenham Hotspur,"6'2""",77,76,370,387,350,129,58,2016
 K. Wimmer,DC,Tottenham Hotspur,"6'2""",70,64,249,252,333,241,61,2016
 Adrián,G,West Ham United,"6'2""",44,46,76,99,260,47,387,2016
 M. Lanzini,MOC,West Ham United,"5'7""",79,85,341,389,412,69,51,2016
 A. Song,MDC,West Ham United,"6'1""",72,68,313,315,350,224,58,2016
 K. Schmeichel,G,Leicester City,"6'1""",60,64,82,82,308,41,399,2016
 W. Morgan,DC,Leicester City,"6'1""",55,48,190,194,264,239,45,2016
 R. Huth,DC,Leicester City,"6'3""",53,32,277,243,229,237,59,2016
 Y. M'Vila,MDC,Sunderland,"6'0""",72,79,317,364,366,220,60,2016
 W. Khazri,AD,Sunderland,"6'0""",77,74,360,392,377,105,41,2016
 J. Defoe,BU,Sunderland,"5'7""",77,78,355,329,403,55,52,2016
 J. Evans,DC,West Bromwich Albion,"6'2""",67,69,279,226,321,241,67,2016
 C. Yacob,MDC,West Bromwich Albion,"5'11""",51,55,276,323,310,228,41,2016
 D. Mbokani,BU,Norwich City,"6'1""",84,79,349,298,390,80,45,2016
 N. Amrabat,MOC,Watford,"5'10""",85,87,376,380,411,99,51,2016
 Mario Suárez,MC,Watford,"6'2""",65,60,326,374,315,218,61,2016
 S. Dann,DC,Crystal Palace,"6'3""",54,49,245,228,287,239,47,2016
 W. Zaha,MD,Crystal Palace,"5'11""",89,88,314,339,412,96,61,2016
 E. Adebayor,BU,Crystal Palace,"6'3""",75,68,374,321,335,67,56,2016
 G. Imbula,MC,Stoke City,"6'1""",75,79,279,340,378,221,50,2016
 I. Afellay,MOC,Stoke City,"5'11""",77,78,348,391,386,152,51,2016
 L. Fabiański,G,Swansea City,"6'3""",47,50,75,98,264,36,392,2016
 F. Fernández,DC,Swansea City,"6'3""",53,54,220,252,275,239,63,2016
 Héctor Bellerín,DD,Arsenal,"5'10""",94,96,299,322,426,224,61,2016
 M. Richards,DC,Aston Villa,"5'11""",76,74,301,270,355,230,62,2016
 J. Okore,DC,Aston Villa,"6'0""",79,79,246,243,345,228,70,2016
 A. Baba,DG,Chelsea,"5'10""",86,85,309,310,397,230,50,2016
