name,poste,Team,taille,accélération,speed,offensif,technique,mouvement,defense general,gardien general,Years
 M. Pjanić,MC,AS Rome,"5'11""",71,72,368,428,380,185,42,2016
 L. Bonucci,DC,Juventus,"6'3""",75,65,293,337,338,256,13,2016
 K. Manolas,DC,AS Rome,"6'2""",83,81,193,220,373,261,49,2016
 R. Nainggolan,MC,AS Rome,"5'9""",78,79,365,386,405,246,55,2016
 S. Lichtsteiner,DD,Juventus,"6'0""",85,79,330,356,398,242,14,2016
 M. Mandžukić,BU,Juventus,"6'3""",77,73,393,289,360,110,46,2016
 Alex Sandro,DLG,Juventus,"5'11""",89,87,347,364,416,242,40,2016
 C. Bacca,BU,Milan,"5'11""",84,84,376,338,402,42,45,2016
 M. Hamšik,MOC,Naples,"6'0""",77,75,394,397,373,180,46,2016
 L. Insigne,AG,Naples,"5'4""",85,93,359,400,445,62,45,2016
 D. De Rossi,DC,AS Rome,"6'1""",68,69,347,355,358,241,49,2016
 K. Glik,DC,Torino,"6'3""",65,59,202,230,288,254,47,2016
 Borja Valero,MOC,Fiorentina,"5'9""",68,74,366,410,387,186,34,2016
 G. Medel,DC,Inter,"5'7""",76,77,299,290,401,247,42,2016
 I. Perišić,MG,Inter,"6'1""",84,83,399,388,384,95,38,2016
 S. Khedira,MC,Juventus,"6'2""",69,65,366,360,328,236,48,2016
 P. Evra,DG,Juventus,"5'9""",77,79,317,345,400,250,21,2016
 P. Dybala,AG,Juventus,"5'9""",85,90,377,400,433,57,50,2016
 J. Cuadrado,AD,Juventus,"5'10""",93,91,354,385,427,150,38,2016
 L. Biglia,MDC,Lazio Rome,"5'10""",69,74,335,380,377,232,52,2016
 A. Candreva,AD,Lazio Rome,"5'11""",83,80,371,387,394,132,46,2016
 S. de Vrij,DC,Lazio Rome,"6'2""",66,69,247,265,335,253,52,2016
 J. Ménez,AT,Milan,"6'0""",85,83,365,371,405,82,23,2016
 José Reina,G,Naples,"6'2""",63,50,68,77,306,58,407,2016
 Raúl Albiol,DC,Naples,"6'3""",62,60,244,284,311,253,36,2016
 José Callejón,AD,Naples,"5'10""",90,89,369,347,419,90,49,2016
 D. Mertens,AD,Naples,"5'7""",86,92,337,405,435,112,39,2016
 G. Rodríguez,DC,Fiorentina,"6'0""",68,68,253,304,338,252,48,2016
 M. Perin,G,Genoa,"6'2""",56,57,86,101,292,45,397,2016
 D. Berardi,AD,Sassuolo,"6'0""",87,86,369,379,408,82,27,2016
 S. Jovetić,MOC,Inter,"6'0""",77,77,388,393,377,88,40,2016
 M. Icardi,BU,Inter,"5'11""",79,77,365,305,391,59,43,2016
 Morata,AT,Juventus,"6'2""",87,83,366,338,388,49,43,2016
 R. Pereyra,MD,Juventus,"6'0""",85,85,355,397,406,208,44,2016
 Hernanes,MOC,Juventus,"5'11""",65,65,357,419,352,116,48,2016
 M. Cáceres,DC,Juventus,"5'11""",83,79,311,303,402,256,15,2016
 M. Parolo,MC,Lazio Rome,"6'0""",76,72,378,356,370,225,44,2016
 G. Bonaventura,MG,Milan,"5'11""",79,83,364,396,396,180,60,2016
 K. Koulibaly,DC,Naples,"6'5""",78,69,196,215,326,246,43,2016
 Allan,MDC,Naples,"5'9""",76,79,327,345,400,243,44,2016
 M. Salah,AD,AS Rome,"5'9""",91,92,348,354,433,121,62,2016
 E. Džeko,BU,AS Rome,"6'4""",65,68,370,330,311,55,63,2016
 K. Strootman,MC,AS Rome,"6'1""",68,66,339,387,349,222,43,2016
 N. Maksimović,DC,Torino,"6'4""",69,63,236,221,318,247,52,2016
 Bruno Peres,DLD,Torino,"5'10""",93,91,337,355,427,229,47,2016
 E. Viviano,G,Sampdoria,"6'5""",33,30,91,107,207,41,402,2016
 F. Vázquez,MOC,Palerme,"6'1""",69,69,379,391,341,110,58,2016
 J. Iličić,MOC,Fiorentina,"6'3""",74,69,375,404,340,92,52,2016
 A. Consigli,G,Sassuolo,"6'2""",34,48,80,90,254,48,398,2016
 J. Murillo,DC,Inter,"6'0""",78,72,290,263,366,248,60,2016
 R. Palacio,AT,Inter,"5'9""",79,83,392,378,406,94,82,2016
 A. Ljajić,AG,Inter,"6'0""",79,82,348,389,391,93,45,2016
 Felipe Melo,DC,Inter,"6'0""",69,72,354,332,352,237,51,2016
 Eder,AT,Inter,"5'10""",84,86,363,362,412,64,50,2016
 S. Zaza,BU,Juventus,"6'1""",79,79,352,327,378,94,45,2016
 K. Asamoah,MG,Juventus,"5'8""",83,79,356,377,408,211,21,2016
 Neto,G,Juventus,"6'4""",49,53,88,104,286,48,394,2016
 F. Marchetti,G,Lazio Rome,"6'2""",50,55,90,92,306,45,386,2016
 D. Basta,DD,Lazio Rome,"6'0""",82,79,348,366,377,240,57,2016
 M. Klose,BU,Lazio Rome,"6'0""",69,69,379,301,337,64,47,2016
 Felipe Anderson,AG,Lazio Rome,"5'9""",91,93,324,382,430,90,43,2016
 S. Radu,DC,Lazio Rome,"6'0""",75,78,318,295,369,255,52,2016
 R. Montolivo,MC,Milan,"6'0""",60,55,356,401,325,184,19,2016
 M. Balotelli,BU,Milan,"6'2""",76,75,362,376,337,58,12,2016
 Luiz Adriano,BU,Milan,"6'0""",78,78,378,321,377,75,57,2016
 Alex,DC,Milan,"6'2""",52,50,244,285,258,242,46,2016
 Diego López,G,Milan,"6'5""",52,34,75,78,255,41,388,2016
 Jorginho,MC,Naples,"5'11""",77,77,339,386,390,212,56,2016
 A. Florenzi,AD,AS Rome,"5'8""",84,86,390,388,420,224,48,2016
 S. El Shaarawy,AG,AS Rome,"5'10""",86,86,341,371,413,80,21,2016
 D. Perotti,MOC,AS Rome,"5'10""",79,85,342,378,403,77,41,2016
 Castán,DC,AS Rome,"6'0""",69,68,214,237,322,239,34,2016
 F. Totti,MOC,AS Rome,"5'11""",34,43,386,409,275,48,53,2016
 C. Immobile,BU,Torino,"6'1""",83,79,363,322,385,87,47,2016
 O. Karnezis,G,Udinese,"6'3""",34,44,102,96,250,52,391,2016
 A. Cassano,MOC,Sampdoria,"5'9""",37,42,374,416,278,37,41,2016
 D. Astori,DC,Fiorentina,"6'2""",69,67,224,222,324,250,20,2016
 C. Ansaldi,DG,Genoa,"5'11""",78,79,331,325,383,239,57,2016
 F. Acerbi,DC,Sassuolo,"6'4""",54,55,246,317,263,245,53,2016
 M. Sportiello,G,Atalanta,"6'4""",38,48,93,95,271,49,388,2016
 A. Gómez,AG,Atalanta,"5'5""",86,92,324,369,438,88,46,2016
 M. Brozović,MC,Inter,"5'11""",75,75,346,392,374,201,50,2016
 D. Rugani,DC,Juventus,"6'3""",69,63,241,252,326,250,30,2016
 Maurício,DC,Lazio Rome,"6'1""",69,69,271,254,330,244,49,2016
 F. Ghoulam,DG,Naples,"6'2""",84,77,330,360,370,231,48,2016
 M. Gabbiadini,MOC,Naples,"6'1""",84,79,375,388,373,66,44,2016
 W. Szczęsny,G,AS Rome,"6'5""",40,50,86,99,267,36,385,2016
 Iago Falqué,AD,AS Rome,"5'9""",79,81,334,375,402,99,54,2016
 D. Baselli,MC,Torino,"6'0""",77,77,360,394,382,187,49,2016
 Danilo,DC,Udinese,"6'1""",55,50,205,227,280,253,41,2016
 A. Mirante,G,Bologne,"6'4""",43,44,90,101,257,42,384,2016
 L. Tonelli,DC,Empoli,"6'0""",69,75,232,225,364,244,54,2016
 R. Saponara,MOC,Empoli,"6'0""",78,74,345,390,370,83,21,2016
 F. Quagliarella,BU,Sampdoria,"5'11""",69,77,363,381,376,51,26,2016
 M. Badelj,MDC,Fiorentina,"6'1""",64,60,335,353,334,224,52,2016
 N. Kalinić,BU,Fiorentina,"6'2""",78,69,364,315,354,82,47,2016
 Cristian Tello,AD,Fiorentina,"5'10""",91,94,327,365,420,61,56,2016
 J. Błaszczykowski,AD,Fiorentina,"5'9""",80,80,354,378,391,165,59,2016
 G. Paletta,DC,Atalanta,"6'3""",53,55,205,231,280,244,55,2016
 J. Biabiany,AD,Inter,"5'10""",96,94,338,326,430,80,36,2016
 S. Sturaro,MC,Juventus,"5'11""",79,79,338,367,390,224,55,2016
 S. Gentiletti,DC,Lazio Rome,"6'0""",69,69,231,316,337,238,55,2016
 S. Lulić,MG,Lazio Rome,"6'0""",84,78,359,373,390,218,46,2016
 B. Keita,AG,Lazio Rome,"6'0""",91,89,340,349,405,74,56,2016
 M. Biševac,DC,Lazio Rome,"6'1""",64,60,299,271,302,238,64,2016
 A. Matri,BU,Lazio Rome,"6'0""",76,74,361,301,362,70,21,2016
 I. Abate,DD,Milan,"5'11""",90,84,300,331,396,228,17,2016
 P. Mexès,DC,Milan,"6'2""",69,69,300,280,327,238,19,2016
 K. Honda,MOC,Milan,"6'0""",76,76,372,411,366,133,19,2016
 J. Kucka,MC,Milan,"6'1""",69,69,355,365,342,216,54,2016
 L. Antonelli,DG,Milan,"6'0""",79,79,328,332,372,233,47,2016
 K. Boateng,MOC,Milan,"6'1""",77,75,384,386,369,200,54,2016
 E. Hysaj,DD,Naples,"6'0""",84,79,290,270,386,236,52,2016
 O. El Kaddouri,MOC,Naples,"6'1""",75,73,357,390,347,159,40,2016
 L. Digne,DG,AS Rome,"5'10""",75,74,293,316,362,236,46,2016
 M. De Sanctis,G,AS Rome,"6'3""",42,34,66,87,242,37,373,2016
 Maicon,DLD,AS Rome,"6'0""",76,74,377,380,368,228,46,2016
 E. Moretti,DC,Torino,"6'0""",55,55,235,258,307,237,55,2016
 M. López,BU,Torino,"6'3""",68,65,358,328,329,51,56,2016
 T. Heurtaux,DC,Udinese,"6'1""",68,65,257,244,328,243,48,2016
 D. Zapata,BU,Udinese,"6'2""",78,70,342,296,363,66,40,2016
 C. Théréau,BU,Udinese,"6'2""",78,68,372,352,348,60,47,2016
 A. Di Natale,MOC,Udinese,"5'7""",74,84,380,415,392,68,54,2016
 E. Giaccherini,AG,Bologne,"5'6""",69,79,350,378,404,182,60,2016
 A. Gamberini,DC,Chievo Vérone,"6'1""",69,61,226,239,322,242,62,2016
 B. Cesar,DC,Chievo Vérone,"6'3""",55,35,194,209,228,234,48,2016
 Fernando,MDC,Sampdoria,"5'9""",76,77,308,310,381,234,52,2016
 R. Álvarez,AT,Sampdoria,"6'2""",67,64,367,405,336,160,51,2016
 A. Ranocchia,DC,Sampdoria,"6'5""",54,52,241,263,252,239,65,2016
 S. Sorrentino,G,Palerme,"6'1""",41,33,85,91,245,34,377,2016
 F. Bernardeschi,AG,Fiorentina,"6'0""",83,83,334,375,393,105,64,2016
 A. Cerci,AD,Genoa,"5'11""",86,84,354,387,394,79,51,2016
 S. Vrsaljko,DD,Sassuolo,"6'0""",83,79,307,327,394,224,58,2016
 N. Sansone,AG,Sassuolo,"5'8""",78,86,329,362,411,53,55,2016
 M. de Roon,MDC,Atalanta,"6'1""",66,66,326,312,334,222,60,2016
 L. Cigarini,MC,Atalanta,"5'9""",66,68,336,394,358,188,50,2016
 M. Pinilla,BU,Atalanta,"6'2""",74,68,361,322,354,58,20,2016
 G. Kondogbia,MC,Inter,"6'2""",69,69,303,354,343,219,53,2016
 Alex Telles,DLG,Inter,"5'11""",84,84,328,372,395,223,58,2016
 M. Lemina,MDC,Juventus,"6'0""",77,75,297,317,380,216,60,2016
 F. Đorđević,BU,Lazio Rome,"6'1""",74,71,348,313,353,103,48,2016
 R. Morrison,MOC,Lazio Rome,"5'9""",78,78,326,357,380,133,62,2016
 A. Romagnoli,DC,Milan,"6'2""",68,66,216,244,319,238,52,2016
 C. Zapata,DC,Milan,"6'2""",76,66,220,220,322,240,19,2016
 A. Bertolacci,MOC,Milan,"5'10""",77,75,351,369,381,180,38,2016
 David López,MDC,Naples,"6'1""",65,63,317,307,319,224,54,2016
 V. Chiricheş,DC,Naples,"6'0""",73,70,313,263,343,240,55,2016
 M. Valdifiori,MC,Naples,"6'1""",68,68,333,371,343,207,49,2016
 A. Rüdiger,DC,AS Rome,"6'3""",78,76,267,279,339,230,59,2016
 W. Vainqueur,MDC,AS Rome,"5'11""",69,77,310,313,367,219,61,2016
 V. Torosidis,DD,AS Rome,"6'1""",76,76,297,318,366,233,49,2016
 S. Keita,DC,AS Rome,"6'0""",67,66,324,312,336,222,37,2016
 D. Padelli,G,Torino,"6'3""",39,49,67,83,223,43,371,2016
 D. Zappacosta,DLD,Torino,"6'0""",85,79,338,333,388,229,45,2016
 M. Destro,BU,Bologne,"5'10""",76,74,366,300,374,54,55,2016
 D. Gastaldello,DC,Bologne,"6'1""",55,52,238,226,284,236,37,2016
 A. Mounier,AD,Bologne,"5'9""",80,86,357,363,398,88,58,2016
 S. Pepe,AD,Chievo Vérone,"5'9""",79,79,357,395,389,182,36,2016
 P. Mpoku,MG,Chievo Vérone,"5'10""",78,78,344,388,380,124,49,2016
 Mário Rui,DLG,Empoli,"5'7""",84,88,286,332,425,226,49,2016
 L. De Silvestri,DD,Sampdoria,"6'1""",79,79,326,336,363,227,64,2016
 R. Soriano,MOC,Sampdoria,"6'0""",76,77,343,357,368,184,61,2016
 G. González,DC,Palerme,"6'1""",69,79,251,253,347,236,56,2016
 A. Costa,MC,Fiorentina,"5'9""",64,66,351,384,357,204,56,2016
 M. Zárate,BU,Fiorentina,"5'9""",76,79,352,391,393,86,57,2016
 M. Fernández,MOC,Fiorentina,"5'10""",76,78,350,408,385,152,45,2016
 S. De Maio,DC,Genoa,"6'2""",68,65,179,175,304,234,34,2016
 N. Burdisso,DC,Genoa,"6'0""",55,68,221,208,306,236,52,2016
 F. Magnanelli,MDC,Sassuolo,"5'11""",68,68,308,331,336,223,43,2016
 J. De Guzmán,MOC,Carpi,"5'8""",78,79,344,390,392,147,46,2016
 A. Diamanti,MOC,Atalanta,"5'11""",66,69,356,398,342,84,56,2016
 Juan Jesus,DC,Inter,"6'1""",79,79,237,257,355,241,52,2016
 D. Santon,DLD,Inter,"6'1""",79,76,320,339,355,227,62,2016
 A. Konko,DD,Lazio Rome,"6'0""",79,79,334,344,385,219,62,2016
 O. Onazi,MC,Lazio Rome,"5'7""",78,83,303,357,412,214,56,2016
 S. Milinković-Savić,MC,Lazio Rome,"6'3""",69,69,349,358,324,198,47,2016
 W. Hoedt,DC,Lazio Rome,"6'2""",67,62,241,255,284,228,57,2016
 R. Kishna,AG,Lazio Rome,"6'0""",84,86,331,368,376,83,51,2016
 M. De Sciglio,DG,Milan,"6'0""",84,78,274,322,376,230,21,2016
 A. Poli,MC,Milan,"6'0""",76,76,334,375,374,180,25,2016
 M. Niang,BU,Milan,"6'0""",88,84,345,351,397,60,22,2016
 C. Abbiati,G,Milan,"6'3""",34,42,86,90,251,37,369,2016
 C. Maggio,DD,Naples,"6'0""",79,78,378,352,374,219,43,2016
 M. Benassi,MC,Torino,"6'0""",71,69,350,363,355,198,49,2016
 A. Belotti,BU,Torino,"5'11""",78,75,326,299,367,57,53,2016
 C. Molinaro,DLG,Torino,"6'0""",83,75,300,318,370,223,48,2016
 P. Jansson,DC,Torino,"6'4""",69,55,228,272,287,233,41,2016
 Danilo Avelar,DG,Torino,"6'1""",77,73,308,367,355,227,20,2016
 C. Bovo,DC,Torino,"5'11""",55,55,221,343,295,235,50,2016
 S. Widmer,DLD,Udinese,"6'0""",84,78,326,345,368,216,44,2016
 E. Hallfreðsson,MC,Udinese,"6'1""",68,68,335,376,339,210,50,2016
 Bruno Fernandes,MC,Udinese,"5'8""",78,78,342,365,389,186,63,2016
 P. Armero,DLG,Udinese,"5'9""",86,88,319,355,405,220,46,2016
 I. Piris,DC,Udinese,"5'9""",76,80,277,312,393,241,65,2016
 M. Oikonomou,DC,Bologne,"6'2""",65,55,185,222,284,230,15,2016
 F. Brienza,MOC,Bologne,"5'6""",61,69,322,385,366,117,37,2016
 A. Bizzarri,G,Chievo Vérone,"6'4""",45,55,84,104,272,35,374,2016
 P. Hetemaj,MC,Chievo Vérone,"5'9""",78,78,343,365,400,214,47,2016
 L. Castro,MD,Chievo Vérone,"5'11""",81,79,337,369,386,76,42,2016
 V. Birsa,MOC,Chievo Vérone,"6'0""",76,74,345,388,353,93,21,2016
 R. Meggiorini,BU,Chievo Vérone,"6'0""",79,79,350,326,381,74,28,2016
 M. Maccarone,BU,Empoli,"5'11""",69,71,346,349,354,81,51,2016
 M. Diakité,DC,Sampdoria,"6'4""",79,64,218,210,278,230,52,2016
 L. Muriel,BU,Sampdoria,"5'10""",90,88,325,352,408,64,48,2016
 C. Tătăruşanu,G,Fiorentina,"6'5""",47,50,91,94,272,43,376,2016
 F. Roncaglia,DC,Fiorentina,"5'10""",74,74,257,271,363,235,65,2016
 M. Vecino,MC,Fiorentina,"6'2""",68,68,328,344,336,204,20,2016
 Marcos Alonso,DLG,Fiorentina,"6'2""",79,76,326,358,362,222,50,2016
 K. Babacar,BU,Fiorentina,"6'1""",78,72,340,315,354,70,50,2016
 N. Tomović,DC,Fiorentina,"6'0""",74,69,249,264,345,236,52,2016
 P. Kone,MOC,Fiorentina,"6'0""",76,76,350,369,365,165,52,2016
 Y. Benalouane,DC,Fiorentina,"6'1""",67,68,267,276,325,235,65,2016
 T. Rincón,MDC,Genoa,"5'9""",71,75,325,327,372,227,55,2016
 Suso,MOC,Genoa,"5'9""",79,79,312,393,389,60,56,2016
 L. Pavoletti,BU,Genoa,"6'2""",68,68,335,249,340,58,56,2016
 Diego Capel,AG,Genoa,"5'8""",79,92,340,352,430,107,51,2016
 P. Cannavaro,DC,Sassuolo,"6'1""",51,34,242,221,263,231,46,2016
 S. Missiroli,MC,Sassuolo,"6'3""",68,67,338,352,315,199,58,2016
 B. Dramé,DLG,Atalanta,"5'11""",84,78,298,321,386,228,34,2016
 M. Borriello,BU,Atalanta,"6'1""",66,60,350,314,324,62,42,2016
 S. Gakpé,AD,Atalanta,"5'9""",90,93,346,327,423,66,60,2016
 Rafael Tolói,DC,Atalanta,"6'1""",64,64,220,288,322,230,63,2016
 C. Carmona,MDC,Atalanta,"5'10""",74,78,313,353,384,223,51,2016
 J. Kurtić,MDC,Atalanta,"6'1""",69,69,323,357,340,220,54,2016
 G. Stendardo,DC,Atalanta,"6'3""",34,34,193,174,189,236,40,2016
 D. D'Ambrosio,DD,Inter,"5'11""",79,79,303,319,375,229,62,2016
 Y. Nagatomo,DLG,Inter,"5'7""",85,89,309,323,424,219,61,2016
 J. Carrizo,G,Inter,"6'2""",48,59,78,93,294,37,371,2016
 S. Padoin,DG,Juventus,"5'10""",69,69,329,370,358,226,23,2016
 E. Berisha,G,Lazio Rome,"6'4""",28,28,66,80,189,35,366,2016
 Gabriel,G,Naples,"6'4""",34,38,73,76,247,43,361,2016
 Rafael,G,Naples,"6'1""",56,52,92,95,270,47,373,2016
 E. Zukanović,DC,AS Rome,"6'2""",67,68,262,331,302,227,58,2016
 G. Vives,MDC,Torino,"5'10""",65,55,306,339,334,211,52,2016
 A. Gazzi,DC,Torino,"6'0""",60,56,294,296,312,226,48,2016
 E. Badu,MC,Udinese,"5'8""",79,84,347,338,407,214,56,2016
 Ryder,AT,Udinese,"5'11""",79,79,348,341,387,74,44,2016
 Z. Kuzmanović,MC,Udinese,"6'1""",55,55,329,354,297,212,49,2016
 Edenílson,MD,Udinese,"5'9""",83,86,325,351,396,202,47,2016
 Guilherme,MDC,Udinese,"5'10""",68,68,304,337,350,215,50,2016
 L. Rossettini,DC,Bologne,"6'2""",66,62,225,236,304,234,25,2016
 M. Izco,MC,Chievo Vérone,"5'11""",75,69,328,336,357,208,52,2016
 D. Dainelli,DC,Chievo Vérone,"6'3""",34,34,201,229,201,230,55,2016
 N. Spolli,DC,Chievo Vérone,"6'4""",54,34,219,174,215,226,49,2016
 A. Ioniţă,MC,Hellas Vérone,"6'0""",68,68,339,359,346,210,53,2016
 G. Pazzini,BU,Hellas Vérone,"5'11""",68,67,365,281,355,58,23,2016
 U. Emanuelson,MG,Hellas Vérone,"5'9""",81,86,333,382,415,216,19,2016
 V. Moras,DC,Hellas Vérone,"6'4""",54,54,208,231,242,234,61,2016
 A. Costa,DC,Empoli,"6'0""",68,68,231,266,333,229,48,2016
 L. Paredes,MC,Empoli,"5'11""",69,73,323,383,369,187,48,2016
 P. Zieliński,MOC,Empoli,"5'11""",75,77,326,369,373,164,50,2016
 D. Croce,MC,Empoli,"5'8""",76,76,300,347,381,201,51,2016
 N. Moisander,DC,Sampdoria,"6'0""",62,65,284,316,334,224,56,2016
 C. Carbonero,MOC,Sampdoria,"5'10""",84,78,326,367,385,91,56,2016
 S. Anđelković,DC,Palerme,"6'1""",68,64,230,223,307,228,49,2016
 A. Gilardino,BU,Palerme,"6'0""",62,62,359,305,324,73,43,2016
 E. Maresca,MC,Palerme,"5'11""",36,44,327,377,277,175,53,2016
 G. Marchese,DC,Genoa,"5'11""",69,69,303,303,341,235,57,2016
 A. Izzo,DC,Genoa,"6'0""",69,68,205,225,330,234,51,2016
 G. Pandev,MOC,Genoa,"6'0""",65,66,362,380,335,100,55,2016
 P. Tachtsidis,MDC,Genoa,"6'4""",60,54,327,339,287,210,62,2016
 F. Bardi,G,Frosinone,"6'2""",46,51,87,89,258,33,363,2016
 S. Verdi,MG,Carpi,"5'7""",79,88,312,347,416,76,53,2016
 A. Masiello,DC,Atalanta,"6'0""",69,67,278,257,321,227,57,2016
 D. Cataldi,MC,Lazio Rome,"5'11""",69,73,323,360,356,184,49,2016
 G. Donnarumma,G,Milan,"6'5""",48,46,74,96,253,42,368,2016
 I. Strinić,DLG,Naples,"6'1""",77,76,297,319,372,222,55,2016
 S. Uçan,MC,AS Rome,"6'0""",76,75,309,327,379,199,48,2016
 J. Martínez,AD,Torino,"5'8""",89,89,308,333,422,41,60,2016
 A. Acquah,MC,Torino,"5'10""",79,83,302,329,401,202,39,2016
 M. Domizzi,DC,Udinese,"6'1""",50,33,238,254,245,234,45,2016
 F. Lodi,MC,Udinese,"6'0""",55,55,342,408,315,194,49,2016
 Felipe,DC,Udinese,"6'2""",53,50,225,258,308,230,39,2016
 M. Wagué,DC,Udinese,"6'3""",65,55,211,197,302,223,39,2016
 S. Taïder,MC,Bologne,"5'11""",69,72,328,358,363,192,58,2016
 S. Floccari,BU,Bologne,"5'11""",68,68,343,316,344,68,50,2016
 A. Masina,DG,Bologne,"6'2""",77,75,263,295,331,213,54,2016
 D. Maietta,DC,Bologne,"6'0""",54,34,181,172,247,232,46,2016
 G. Donsah,MD,Bologne,"5'9""",78,86,316,354,402,188,52,2016
 I. Radovanovic,MDC,Chievo Vérone,"6'2""",64,55,307,335,310,214,27,2016
 G. Pinzi,MC,Chievo Vérone,"5'11""",66,66,343,326,329,207,46,2016
 M. Gobbi,DG,Chievo Vérone,"6'0""",69,55,317,321,323,232,48,2016
 F. Helander,DC,Hellas Vérone,"6'4""",64,54,206,213,295,218,56,2016
 F. Viviani,MC,Hellas Vérone,"5'11""",69,69,318,372,358,194,53,2016
 L. Siligardi,AD,Hellas Vérone,"5'11""",78,78,320,357,384,73,56,2016
 J. Gomez,AD,Hellas Vérone,"5'11""",84,82,350,330,392,75,48,2016
 B. Janković,AT,Hellas Vérone,"6'0""",73,69,340,366,352,95,55,2016
 Rômulo,MD,Hellas Vérone,"5'10""",79,79,325,352,383,212,43,2016
 L. Skorupski,G,Empoli,"6'2""",52,52,86,97,258,34,353,2016
 M. Pucciarelli,AD,Empoli,"5'9""",79,87,342,309,409,81,38,2016
 M. Silvestre,DC,Sampdoria,"6'1""",55,53,246,289,291,225,19,2016
 Dodô,MG,Sampdoria,"6'0""",76,77,307,360,382,197,55,2016
 E. Barreto,MC,Sampdoria,"6'0""",68,68,325,370,339,209,61,2016
 A. Lazaar,DLG,Palerme,"6'0""",82,79,293,326,384,215,53,2016
 R. Quaison,MD,Palerme,"6'0""",79,83,319,349,379,166,52,2016
 L. Sepe,G,Fiorentina,"6'3""",46,49,89,92,246,49,355,2016
 L. Rigoni,MDC,Genoa,"6'1""",64,60,330,324,319,213,56,2016
 D. Laxalt,MG,Genoa,"5'10""",79,82,298,347,380,153,49,2016
 D. Lazović,AD,Genoa,"5'11""",88,87,328,355,370,87,55,2016
 F. Peluso,DC,Sassuolo,"6'2""",67,63,282,296,313,239,28,2016
 A. Duncan,MDC,Sassuolo,"5'10""",77,74,311,338,367,212,39,2016
 G. Defrel,AG,Sassuolo,"5'10""",83,85,334,343,391,51,59,2016
 C. Zaccardo,DC,Carpi,"6'0""",55,55,242,285,293,226,21,2016
 J. Mbakogu,BU,Carpi,"6'0""",91,87,329,314,395,65,65,2016
 N. Cherubin,DC,Atalanta,"6'2""",55,50,184,173,281,226,42,2016
 D. Brivio,DC,Atalanta,"6'1""",68,68,288,318,336,231,43,2016
 Rubinho,G,Juventus,"6'0""",43,49,90,95,270,36,358,2016
 E. Braafheid,DLG,Lazio Rome,"5'11""",69,69,296,347,356,224,54,2016
 J. Mauri,MC,Milan,"5'7""",68,79,315,359,385,180,48,2016
 N. Gyömbér,DC,AS Rome,"6'2""",63,55,180,186,274,224,51,2016
 J. Obi,DLG,Torino,"5'9""",79,87,317,327,413,213,62,2016
 A. Adnan,DLG,Udinese,"6'1""",82,76,316,357,360,204,59,2016
 A. Diawara,MDC,Bologne,"6'0""",69,75,280,287,359,200,52,2016
 J. Zúñiga,MD,Bologne,"5'8""",86,88,326,361,418,210,48,2016
 F. Cacciatore,DD,Chievo Vérone,"6'0""",79,75,292,270,362,224,47,2016
 N. Rigoni,MC,Chievo Vérone,"6'2""",67,59,303,339,323,190,46,2016
 A. Floro Flores,AG,Chievo Vérone,"6'0""",74,76,347,350,362,74,46,2016
 S. Pellissier,BU,Chievo Vérone,"5'9""",64,54,343,325,325,76,42,2016
 N. Frey,DC,Chievo Vérone,"6'0""",69,69,256,270,337,238,53,2016
 E. Pisano,DC,Hellas Vérone,"6'1""",74,68,280,294,343,227,54,2016
 L. Marrone,MDC,Hellas Vérone,"6'1""",65,55,300,347,312,216,27,2016
 P. Wszołek,MD,Hellas Vérone,"6'1""",79,77,309,328,355,114,56,2016
 L. Greco,MC,Hellas Vérone,"6'0""",69,69,326,350,345,198,45,2016
 Samir,DC,Hellas Vérone,"6'2""",68,64,216,204,290,226,61,2016
 M. Cassani,DD,Sampdoria,"6'0""",75,69,321,330,339,220,51,2016
 N. Krstičić,MC,Sampdoria,"6'0""",69,69,306,331,350,190,56,2016
 L. Christodoulopoulos,MD,Sampdoria,"6'0""",76,78,349,386,357,156,49,2016
 J. Sala,DLD,Sampdoria,"6'0""",78,76,333,357,372,210,40,2016
 O. Hiljemark,MC,Palerme,"6'0""",74,72,281,353,347,186,57,2016
 M. Jajalo,MC,Palerme,"6'0""",68,55,317,362,334,197,47,2016
 R. Vitiello,DC,Palerme,"5'9""",64,68,278,237,346,227,34,2016
 B. Cristante,MC,Palerme,"6'1""",64,59,291,354,304,189,19,2016
 M. Pasqual,DLG,Fiorentina,"5'10""",76,74,328,378,366,223,37,2016
 B. Džemaili,MC,Genoa,"5'10""",69,67,337,359,346,195,51,2016
 E. Muñoz,DC,Genoa,"6'1""",55,55,198,205,278,226,52,2016
 T. Matavž,BU,Genoa,"6'2""",67,66,327,283,323,106,65,2016
 N. Leali,G,Frosinone,"6'2""",32,33,66,84,195,44,356,2016
 F. Dionisi,BU,Frosinone,"5'10""",79,77,308,272,357,70,42,2016
 D. Ciofani,BU,Frosinone,"6'3""",68,61,291,221,276,42,55,2016
 G. Pegolo,G,Sassuolo,"6'0""",42,44,97,82,253,35,352,2016
 V. Belec,G,Carpi,"6'4""",43,53,68,86,249,35,352,2016
 A. Di Gaudio,AD,Carpi,"5'7""",91,93,298,312,429,69,33,2016
 I. Bubnjić,DC,Carpi,"6'2""",55,55,186,212,268,228,56,2016
 Z. Brkić,G,Carpi,"6'6""",40,40,79,95,220,47,355,2016
 Raphael Martinho,AG,Carpi,"6'0""",91,87,326,330,401,167,47,2016
