name,poste,Team,taille,accélération,speed,offensif,technique,mouvement,defense general,gardien general,Years
 João Moutinho,MC,AS Monaco,"5'7""",67,75,382,409,392,210,69,2016
 David Luiz,DC,Paris Saint-Germain,"6'2""",73,72,352,371,354,250,54,2016
 S. Mandanda,G,Olympique de Marseille,"6'1""",43,53,84,76,265,35,407,2016
 S. Ruffier,G,AS Saint-Étienne,"6'2""",54,55,80,90,295,34,410,2016
 A. Lopes,G,Olympique Lyonnais,"6'0""",64,60,98,96,336,41,405,2016
 J. Toulalan,MDC,AS Monaco,"6'0""",49,52,274,338,303,230,45,2016
 H. Ben Arfa,MOC,OGC Nice,"5'10""",80,84,379,407,403,99,54,2016
 K. Trapp,G,Paris Saint-Germain,"6'2""",52,45,74,72,257,34,406,2016
 T. Motta,MDC,Paris Saint-Germain,"6'2""",45,42,359,375,262,231,46,2016
 S. Sirigu,G,Paris Saint-Germain,"6'4""",51,50,69,83,287,40,402,2016
 L. Diarra,MDC,Olympique de Marseille,"5'8""",76,80,282,333,405,245,51,2016
 L. Perrin,DC,AS Saint-Étienne,"5'11""",74,69,333,323,359,255,50,2016
 V. Enyeama,G,LOSC,"6'0""",54,50,89,147,300,35,403,2016
 D. Subašić,G,AS Monaco,"6'3""",54,51,71,146,262,42,403,2016
 S. Aurier,DD,Paris Saint-Germain,"5'9""",85,84,347,324,403,243,57,2016
 Marquinhos,DC,Paris Saint-Germain,"6'0""",73,73,291,295,361,255,47,2016
 Lucas,AD,Paris Saint-Germain,"5'8""",91,95,342,389,434,130,54,2016
 B. Costil,G,Stade Rennais FC,"6'2""",53,49,87,81,262,41,407,2016
 C. Carrasso,G,FC Girondins de Bordeaux,"6'2""",42,38,72,80,227,40,399,2016
 M. Baša,DC,LOSC,"6'3""",64,51,291,274,254,246,54,2016
 S. Umtiti,DC,Olympique Lyonnais,"5'11""",77,76,341,338,362,244,66,2016
 M. Gonalons,MDC,Olympique Lyonnais,"6'2""",67,68,334,334,341,241,46,2016
 M. Valbuena,MD,Olympique Lyonnais,"5'6""",82,90,359,400,434,81,48,2016
 Fábio Coentrão,DG,AS Monaco,"5'10""",78,78,353,367,387,238,65,2016
 L. Kurzawa,DG,Paris Saint-Germain,"6'0""",76,82,370,353,388,240,55,2016
 N. Nkoulou,DC,Olympique de Marseille,"5'11""",78,73,308,283,377,244,41,2016
 M. Debuchy,DD,FC Girondins de Bordeaux,"5'10""",73,77,352,354,373,241,49,2016
 R. Mavuba,MDC,LOSC,"5'8""",63,64,290,337,359,231,45,2016
 N. Fekir,MOC,Olympique Lyonnais,"5'8""",83,82,358,401,418,87,61,2016
 Bernardo Silva,MD,AS Monaco,"5'8""",77,81,343,377,405,125,54,2016
 A. Raggi,DC,AS Monaco,"6'2""",64,58,315,284,317,244,56,2016
 Maxwell,DG,Paris Saint-Germain,"5'9""",74,71,374,361,370,233,48,2016
 Y. Gourcuff,MOC,Stade Rennais FC,"6'1""",68,68,369,414,351,152,45,2016
 P. Ntep,AD,Stade Rennais FC,"5'11""",91,90,346,388,419,62,47,2016
 M. Batshuayi,BU,Olympique de Marseille,"5'11""",84,80,355,300,403,64,57,2016
 R. Cabella,AD,Olympique de Marseille,"5'7""",80,86,356,397,412,155,60,2016
 L. Sané,DC,FC Girondins de Bordeaux,"6'4""",74,64,258,279,317,237,43,2016
 S. Boufal,MOC,LOSC,"5'7""",85,86,322,379,416,116,56,2016
 C. Jallet,DD,Olympique Lyonnais,"5'10""",75,72,360,364,378,235,42,2016
 M. Yanga-M'Biwa,DC,Olympique Lyonnais,"6'0""",78,78,252,246,356,238,47,2016
 Fabinho,DD,AS Monaco,"6'2""",75,73,317,341,366,238,47,2016
 Ricardo Carvalho,DC,AS Monaco,"6'0""",46,33,303,271,261,233,61,2016
 Hilton,DC,Montpellier HSC,"5'11""",64,62,311,306,326,240,55,2016
 V. Germain,BU,OGC Nice,"5'11""",79,78,392,369,401,61,55,2016
 G. van der Wiel,DD,Paris Saint-Germain,"5'11""",81,81,341,301,383,234,46,2016
 Mexer,DC,Stade Rennais FC,"6'1""",69,68,285,267,345,240,53,2016
 M. Braithwaite,AG,Toulouse Football Club,"5'11""",87,87,362,364,413,88,53,2016
 W. Ben Yedder,AD,Toulouse Football Club,"5'7""",82,81,388,387,412,75,42,2016
 M. Sall,DC,AS Saint-Étienne,"6'3""",52,52,304,285,241,238,64,2016
 R. Hamouma,AD,AS Saint-Étienne,"5'10""",82,83,373,387,401,124,59,2016
 D. Rolán,AT,FC Girondins de Bordeaux,"5'10""",79,77,366,361,386,78,49,2016
 C. Diabaté,BU,FC Girondins de Bordeaux,"6'4""",65,52,358,306,285,53,38,2016
 Rafael,DLD,Olympique Lyonnais,"5'8""",78,82,323,346,403,236,47,2016
 Vágner Love,BU,AS Monaco,"5'8""",72,81,354,306,383,76,59,2016
 Jemerson,DC,AS Monaco,"6'0""",65,70,232,218,333,241,54,2016
 G. Jourdren,G,Montpellier HSC,"5'11""",51,47,80,91,261,41,380,2016
 M. Sanson,MC,Montpellier HSC,"5'11""",73,73,347,370,365,216,56,2016
 R. Boudebouz,MG,Montpellier HSC,"5'10""",76,77,353,398,378,92,62,2016
 R. Riou,G,FC Nantes,"6'2""",57,58,92,97,284,39,390,2016
 N. Mendy,MDC,OGC Nice,"5'6""",74,76,304,337,386,230,62,2016
 M. Bodmer,DC,OGC Nice,"6'3""",53,49,365,381,269,226,63,2016
 A. Rabiot,MC,Paris Saint-Germain,"6'2""",62,64,355,357,329,197,52,2016
 B. Stambouli,MDC,Paris Saint-Germain,"5'11""",64,66,286,323,348,228,62,2016
 B. Lecomte,G,FC Lorient,"6'1""",40,44,61,94,218,34,381,2016
 B. Moukandjo,BU,FC Lorient,"5'11""",91,90,363,356,411,64,58,2016
 A. Mandi,DC,Stade de Reims,"6'0""",73,69,314,326,358,233,64,2016
 L. Bangoura,AD,Stade de Reims,"5'9""",91,93,319,312,434,60,39,2016
 A. Regattin,MD,Toulouse Football Club,"5'6""",80,79,350,388,402,179,54,2016
 O. Trejo,MOC,Toulouse Football Club,"5'11""",77,78,369,386,385,179,62,2016
 N. Pallois,DC,FC Girondins de Bordeaux,"6'3""",68,59,271,264,287,234,62,2016
 G. Sertic,MC,FC Girondins de Bordeaux,"6'0""",72,69,354,373,348,219,45,2016
 J. Lössl,G,En Avant de Guingamp,"6'5""",52,62,84,95,292,40,379,2016
 J. Briand,BU,En Avant de Guingamp,"6'0""",80,73,376,323,374,130,41,2016
 S. Corchia,DLD,LOSC,"5'9""",75,75,339,383,380,232,46,2016
 R. Civelli,DC,LOSC,"6'4""",45,53,300,224,232,226,59,2016
 Sergi Darder,MC,Olympique Lyonnais,"5'11""",54,63,282,348,338,209,43,2016
 J. Ferri,MC,Olympique Lyonnais,"5'8""",63,74,318,355,377,198,59,2016
 C. Grenier,MOC,Olympique Lyonnais,"6'1""",58,60,377,406,336,158,52,2016
 C. Tolisso,MDC,Olympique Lyonnais,"5'11""",73,72,358,362,370,223,54,2016
 H. Bedimo,DG,Olympique Lyonnais,"5'11""",76,76,324,350,365,231,60,2016
 Ivan Cavaleiro,MG,AS Monaco,"5'9""",87,84,336,329,395,103,62,2016
 G. Gillet,MC,FC Nantes,"6'1""",72,68,373,353,342,224,60,2016
 L. Cana,DC,FC Nantes,"6'1""",52,51,252,299,278,225,59,2016
 J. Seri,MC,OGC Nice,"5'6""",76,77,306,366,392,208,58,2016
 Gelson Fernandes,MDC,Stade Rennais FC,"5'10""",69,69,324,321,343,232,56,2016
 O. Dembelé,AG,Stade Rennais FC,"5'10""",85,83,322,362,387,129,49,2016
 G. Sio,AG,Stade Rennais FC,"5'11""",86,85,366,365,398,47,65,2016
 L. Baal,DG,Stade Rennais FC,"5'9""",85,84,314,306,379,220,65,2016
 R. Vercoutre,G,Stade Malherbe Caen,"6'1""",38,36,64,89,219,34,383,2016
 F. Thauvin,MOC,Olympique de Marseille,"5'10""",78,84,347,364,389,89,52,2016
 S. Fletcher,BU,Olympique de Marseille,"6'1""",69,69,354,266,356,59,61,2016
 R. Alessandrini,AG,Olympique de Marseille,"5'8""",91,90,348,374,440,73,57,2016
 B. Dja Djédjé,DD,Olympique de Marseille,"5'7""",84,82,294,314,404,228,50,2016
 C. N'Doye,DC,Angers SCO,"6'4""",59,56,361,326,285,218,58,2016
 F. Lemoine,MDC,AS Saint-Étienne,"5'9""",62,64,347,334,353,222,55,2016
 J. Clément,MDC,AS Saint-Étienne,"5'11""",54,52,317,309,314,229,64,2016
 F. Pogba,DC,AS Saint-Étienne,"6'2""",72,65,275,293,314,229,48,2016
 F. Tabanou,DG,AS Saint-Étienne,"5'10""",74,79,360,374,375,232,59,2016
 F. Ayité,AD,Sporting Club de Bastia,"5'9""",85,84,343,362,397,65,57,2016
 J. Plašil,MC,FC Girondins de Bordeaux,"6'0""",51,51,343,383,310,169,37,2016
 D. Sidibé,DG,LOSC,"6'0""",79,75,305,298,355,228,54,2016
 Éder,BU,LOSC,"6'2""",77,77,360,320,364,117,56,2016
 F. Balmont,MDC,LOSC,"5'6""",54,60,332,358,343,226,54,2016
 E. Bauthéac,MG,LOSC,"5'6""",81,81,340,360,397,112,58,2016
 J. Morel,DC,Olympique Lyonnais,"5'8""",75,75,335,336,370,226,53,2016
 G. Fofana,MDC,Olympique Lyonnais,"6'0""",70,69,320,314,355,215,61,2016
 E. Echiéjilé,DC,AS Monaco,"6'1""",73,72,309,312,353,228,68,2016
 N. Dirar,MD,AS Monaco,"6'0""",82,81,328,362,375,108,50,2016
 L. Traoré,BU,AS Monaco,"6'8""",73,72,321,254,287,69,59,2016
 J. Martin,MC,Montpellier HSC,"6'0""",78,75,356,366,362,213,56,2016
 K. Sigþórsson,BU,FC Nantes,"6'1""",69,66,344,302,325,108,58,2016
 P. Baysse,DC,OGC Nice,"6'2""",60,55,284,287,304,226,59,2016
 A. Pléa,AD,OGC Nice,"5'11""",81,80,378,366,380,104,69,2016
 N. Douchez,G,Paris Saint-Germain,"6'1""",44,39,86,94,229,39,373,2016
 R. Danzé,MDC,Stade Rennais FC,"6'0""",68,67,327,332,347,236,47,2016
 S. Armand,MDC,Stade Rennais FC,"6'0""",60,57,327,351,318,230,44,2016
 C. M'Bengue,DG,Stade Rennais FC,"6'0""",75,73,290,303,360,230,59,2016
 K. Grosicki,AD,Stade Rennais FC,"5'11""",88,85,358,337,393,64,66,2016
 Pedro Henrique,AG,Stade Rennais FC,"5'10""",84,86,322,366,401,81,57,2016
 D. Da Silva,DC,Stade Malherbe Caen,"6'0""",68,56,252,220,309,232,53,2016
 A. Delort,BU,Stade Malherbe Caen,"6'0""",76,78,351,318,364,64,53,2016
 R. Guerreiro,MG,FC Lorient,"5'7""",82,84,348,346,404,220,45,2016
 Y. Jouffre,MD,FC Lorient,"5'9""",74,68,348,376,368,143,55,2016
 M. Isla,DLD,Olympique de Marseille,"5'10""",75,85,315,368,399,231,36,2016
 G. Nkoudou,AD,Olympique de Marseille,"5'8""",92,92,342,346,416,114,50,2016
 A. Diaby,BU,Olympique de Marseille,"6'4""",77,73,360,352,354,216,54,2016
 Rincón,DC,ESTAC Troyes,"6'2""",46,49,232,184,251,230,52,2016
 H. Traoré,DD,Stade de Reims,"5'6""",81,82,264,314,392,220,56,2016
 R. Saïss,MDC,Angers SCO,"6'3""",72,72,292,298,354,224,50,2016
 B. Assou-Ekotto,DG,AS Saint-Étienne,"5'11""",80,78,308,369,376,223,65,2016
 N. Roux,BU,AS Saint-Étienne,"6'0""",75,71,370,340,360,75,49,2016
 S. Squillaci,DC,Sporting Club de Bastia,"6'1""",32,42,239,236,241,237,49,2016
 J. Palmieri,DLG,Sporting Club de Bastia,"5'7""",79,78,323,357,399,223,48,2016
 C. Chantôme,MC,FC Girondins de Bordeaux,"5'11""",65,64,348,365,343,214,58,2016
 Jussiê,MOC,FC Girondins de Bordeaux,"5'11""",71,72,357,364,359,64,38,2016
 N. Maurice-Belay,MG,FC Girondins de Bordeaux,"6'0""",83,78,340,340,378,125,59,2016
 C. Kerbrat,DC,En Avant de Guingamp,"6'0""",72,69,252,276,332,235,54,2016
 Y. Sankharé,MDC,En Avant de Guingamp,"6'0""",69,68,336,329,329,214,54,2016
 Y. Salibur,AG,En Avant de Guingamp,"5'10""",88,90,329,353,406,102,53,2016
 M. Erdinç,BU,En Avant de Guingamp,"5'11""",75,72,360,348,363,115,53,2016
 L. Mathis,MDC,En Avant de Guingamp,"5'9""",46,46,281,305,306,216,46,2016
 N. Benezet,AD,En Avant de Guingamp,"5'8""",86,90,342,317,423,79,58,2016
 M. Amalfitano,MOC,LOSC,"5'9""",71,67,348,373,357,155,48,2016
 M. Obbadi,MC,LOSC,"5'8""",63,68,350,351,358,205,45,2016
 R. Ghezzal,MOC,Olympique Lyonnais,"6'0""",74,76,332,386,363,131,55,2016
 Wallace,DC,AS Monaco,"6'3""",61,56,221,209,285,228,58,2016
 T. Lemar,MD,AS Monaco,"5'7""",82,82,325,366,396,183,60,2016
 D. Congré,DC,Montpellier HSC,"6'1""",64,59,270,263,307,227,48,2016
 O. Vizcarrondo,DC,FC Nantes,"6'3""",24,22,248,209,171,228,56,2016
 Ricardo Pereira,MD,OGC Nice,"5'9""",81,87,341,356,404,212,65,2016
 J. Pied,DD,OGC Nice,"5'8""",78,77,363,373,378,213,51,2016
 M. Le Marchand,DC,OGC Nice,"6'1""",75,70,252,242,347,226,63,2016
 F. Diagne,DC,Stade Rennais FC,"6'1""",72,68,271,290,351,226,55,2016
 J. Féret,MOC,Stade Malherbe Caen,"6'2""",61,61,358,369,335,156,61,2016
 W. Mesloub,MD,FC Lorient,"5'11""",68,69,354,366,358,126,41,2016
 B. Mendy,DG,Olympique de Marseille,"6'1""",76,78,267,275,357,219,47,2016
 L. Ocampos,MD,Olympique de Marseille,"6'2""",79,77,352,361,372,139,53,2016
 A. Barrada,MOC,Olympique de Marseille,"5'10""",76,73,338,383,376,110,47,2016
 Lucas Silva,MDC,Olympique de Marseille,"6'0""",65,61,299,327,324,219,49,2016
 F. Camus,MOC,ESTAC Troyes,"5'9""",68,68,336,379,354,156,51,2016
 J. Kankava,MDC,Stade de Reims,"5'10""",55,52,259,259,307,220,60,2016
 N. De Préville,MD,Stade de Reims,"6'0""",82,85,351,357,398,86,52,2016
 R. Thomas,DC,Angers SCO,"6'4""",62,55,236,224,291,219,55,2016
 E. Didot,MC,Toulouse Football Club,"5'9""",47,52,346,364,319,214,60,2016
 J. Kana-Biyik,DC,Toulouse Football Club,"6'0""",72,72,222,219,321,224,64,2016
 K. Théophile-Catherine,DC,AS Saint-Étienne,"6'0""",75,74,301,327,363,229,41,2016
 K. Monnet-Paquet,MG,AS Saint-Étienne,"6'0""",84,84,353,344,382,127,47,2016
 V. Eysseric,MOC,AS Saint-Étienne,"5'11""",75,75,340,379,370,74,51,2016
 V. Pajot,MDC,AS Saint-Étienne,"5'9""",55,67,305,324,342,218,63,2016
 R. Berić,BU,AS Saint-Étienne,"6'2""",70,68,341,331,338,96,70,2016
 A. Mangane,DC,GFC Ajaccio,"6'4""",47,23,287,278,213,217,57,2016
 S. Diallo,MOC,Sporting Club de Bastia,"6'0""",76,74,345,354,357,104,57,2016
 D. Contento,DG,FC Girondins de Bordeaux,"5'10""",73,72,281,313,358,225,59,2016
 J. Sorbon,DC,En Avant de Guingamp,"6'0""",49,32,244,224,270,228,55,2016
 T. Giresse,MOC,En Avant de Guingamp,"5'8""",62,65,333,381,359,102,56,2016
 B. Angoua,DC,En Avant de Guingamp,"6'0""",52,65,252,229,328,220,63,2016
 D. Lévêque,DG,En Avant de Guingamp,"5'11""",69,63,264,271,342,229,44,2016
 Marcos Lopes,MOC,LOSC,"5'9""",77,78,300,340,383,79,56,2016
 S. Elana,G,LOSC,"6'2""",38,36,84,87,226,39,361,2016
 F. Béria,DG,LOSC,"5'10""",73,70,304,323,361,220,47,2016
 M. Martin,MOC,LOSC,"5'7""",66,66,328,374,362,135,62,2016
 B. Koné,DC,Olympique Lyonnais,"6'2""",66,67,240,243,322,230,52,2016
 B. Dabo,MC,Montpellier HSC,"6'2""",79,79,359,344,350,218,45,2016
 J. Roussillon,DLG,Montpellier HSC,"5'9""",84,86,323,335,388,213,52,2016
 J. Saihi,MDC,Montpellier HSC,"6'0""",64,53,298,339,321,210,66,2016
 P. Lasne,MD,Montpellier HSC,"6'1""",66,69,349,357,346,217,36,2016
 Y. Sabaly,DG,FC Nantes,"5'9""",78,76,271,299,384,226,54,2016
 A. Thomasson,MOC,FC Nantes,"5'10""",77,79,322,345,384,169,60,2016
 Y. Bammou,BU,FC Nantes,"6'2""",73,70,355,342,336,83,53,2016
 Pedro Mendes,DC,Stade Rennais FC,"6'2""",66,65,186,275,309,229,49,2016
 V. Bessat,MG,Stade Malherbe Caen,"5'10""",75,76,325,335,378,162,53,2016
 L. Rose,DC,FC Lorient,"6'0""",69,69,265,260,329,223,58,2016
 W. Lautoa,DC,FC Lorient,"6'0""",64,65,218,205,320,221,47,2016
 B. Jeannot,BU,FC Lorient,"6'0""",72,74,331,296,361,63,46,2016
 A. Romao,MDC,Olympique de Marseille,"5'11""",51,60,301,286,321,214,49,2016
 Y. Pelé,G,Olympique de Marseille,"6'5""",47,51,90,93,264,37,367,2016
 B. Nivet,MOC,ESTAC Troyes,"5'10""",61,53,333,368,316,157,47,2016
 A. El Kaoutari,DC,Stade de Reims,"5'11""",66,68,236,216,311,228,47,2016
 T. Bifouma,BU,Stade de Reims,"5'11""",94,92,318,292,424,62,57,2016
 K. Agassa,G,Stade de Reims,"6'3""",34,32,78,83,217,36,356,2016
 T. Mangani,MC,Angers SCO,"6'0""",65,66,343,364,332,207,62,2016
 B. Ketkeophomphone,AD,Angers SCO,"5'11""",82,82,348,328,393,49,43,2016
 J. Akpa Akpro,DLD,Toulouse Football Club,"5'11""",78,75,355,336,372,215,43,2016
 B. Corgnet,MOC,AS Saint-Étienne,"5'11""",68,70,349,353,355,130,58,2016
 J. Bahebeck,AD,AS Saint-Étienne,"6'0""",81,77,355,352,372,67,59,2016
 R. Cohade,MC,AS Saint-Étienne,"5'11""",68,65,355,368,349,193,62,2016
 M. Peybernès,DC,Sporting Club de Bastia,"6'2""",61,55,254,216,286,224,48,2016
 M. Mostefa,MDC,Sporting Club de Bastia,"5'11""",51,54,273,281,321,197,45,2016
 T. Touré,AD,FC Girondins de Bordeaux,"5'9""",83,81,345,322,391,118,53,2016
 M. Poundjé,DLG,FC Girondins de Bordeaux,"5'10""",85,80,264,293,383,212,52,2016
 M. Cornet,AG,Olympique Lyonnais,"5'10""",86,86,341,322,394,47,58,2016
 A. Mvuemba,MC,Olympique Lyonnais,"5'8""",72,69,336,365,359,194,39,2016
 T. Bakayoko,DC,AS Monaco,"6'1""",69,68,275,286,335,217,61,2016
 M. Pašalić,MDC,AS Monaco,"6'1""",65,64,340,331,325,198,64,2016
 P. Nardi,G,AS Monaco,"6'2""",43,54,82,82,265,35,347,2016
 G. Carrillo,BU,AS Monaco,"6'2""",65,65,321,279,331,85,48,2016
 L. Pionnier,G,Montpellier HSC,"6'0""",49,44,74,94,244,36,368,2016
 K. Djidji,DC,FC Nantes,"6'0""",68,72,207,216,333,221,46,2016
 B. Touré,MDC,FC Nantes,"6'0""",46,56,249,307,290,211,47,2016
 E. Sala,BU,FC Nantes,"6'2""",63,60,333,273,317,58,41,2016
 R. Genevois,DC,OGC Nice,"6'0""",67,59,284,241,312,216,54,2016
 V. Koziello,MC,OGC Nice,"5'6""",73,77,331,351,389,193,57,2016
 M. Traoré,MC,OGC Nice,"5'9""",75,73,325,329,375,188,52,2016
 N. Hult,MG,OGC Nice,"5'8""",83,82,313,321,401,196,59,2016
 B. André,MC,Stade Rennais FC,"5'11""",69,69,323,327,359,202,54,2016
 Y. Sylla,MDC,Stade Rennais FC,"6'0""",72,71,272,279,355,209,52,2016
 K. Erasmus,BU,Stade Rennais FC,"5'7""",76,81,331,324,371,84,53,2016
 E. Imorou,DG,Stade Malherbe Caen,"5'11""",81,76,300,305,382,213,58,2016
 N. Seube,MDC,Stade Malherbe Caen,"5'11""",48,48,281,312,289,210,59,2016
 J. Delaplace,MC,Stade Malherbe Caen,"5'6""",71,72,277,343,372,199,45,2016
 R. Philippoteaux,AD,FC Lorient,"5'7""",78,82,312,319,394,111,55,2016
 A. Waris,AD,FC Lorient,"5'8""",92,93,322,305,411,104,15,2016
 V. Le Goff,DLG,FC Lorient,"5'9""",68,73,290,311,351,231,48,2016
 Manquillo,DLD,Olympique de Marseille,"5'11""",78,84,276,329,365,218,60,2016
 K. Rekik,DC,Olympique de Marseille,"6'1""",69,64,258,257,331,217,55,2016
 Rolando,DC,Olympique de Marseille,"6'3""",46,31,249,281,213,214,59,2016
 A. Ngcongca,DC,ESTAC Troyes,"6'0""",78,79,297,300,389,218,55,2016
 Diego,MG,Stade de Reims,"5'10""",75,72,338,375,365,49,52,2016
 A. Weber,DC,Stade de Reims,"6'3""",32,25,234,252,213,217,58,2016
 M. Fofana,DC,Stade de Reims,"5'11""",55,56,252,209,301,216,68,2016
 I. Traoré,DC,Angers SCO,"6'0""",64,62,221,267,317,216,53,2016
 M. Tisserand,DD,Toulouse Football Club,"6'1""",71,73,320,321,349,219,63,2016
 M. Goicoechea,G,Toulouse Football Club,"6'1""",52,47,95,96,254,65,357,2016
 A. Pešić,BU,Toulouse Football Club,"6'3""",68,67,343,304,319,129,60,2016
 William Matheus,DLG,Toulouse Football Club,"6'2""",75,74,320,300,359,216,73,2016
 Somália,DLD,Toulouse Football Club,"5'11""",84,77,321,318,373,210,44,2016
 O. Tannane,AD,AS Saint-Étienne,"5'10""",76,76,322,373,362,91,43,2016
 O. Selnæs,MC,AS Saint-Étienne,"6'2""",72,70,309,350,348,185,55,2016
 F. Clerc,DC,AS Saint-Étienne,"6'1""",63,64,325,322,321,224,51,2016
 J. Leca,G,Sporting Club de Bastia,"5'11""",41,40,69,87,234,36,357,2016
 F. Kamano,AD,Sporting Club de Bastia,"6'0""",90,90,319,317,399,92,59,2016
 C. Maboulou,AD,Sporting Club de Bastia,"6'1""",81,68,344,331,356,81,61,2016
 Malcom,AG,FC Girondins de Bordeaux,"5'7""",80,86,301,334,417,48,53,2016
 A. Biyogo Poko,MDC,FC Girondins de Bordeaux,"5'8""",74,73,290,309,372,214,67,2016
 J. Martins Pereira,DD,En Avant de Guingamp,"6'0""",67,66,291,307,326,224,57,2016
 L. Jacobsen,DC,En Avant de Guingamp,"5'11""",59,50,288,288,310,228,50,2016
 M. Diallo,DC,En Avant de Guingamp,"6'3""",66,47,294,288,291,207,56,2016
 S. Privat,BU,En Avant de Guingamp,"6'1""",65,65,328,300,320,60,57,2016
 M. Samassa,G,En Avant de Guingamp,"6'6""",59,43,74,73,253,35,353,2016
 L. Nangis,MG,LOSC,"5'8""",83,75,326,300,388,49,57,2016
 S. Sunzu,DC,LOSC,"6'2""",74,71,232,267,339,214,60,2016
 W. Rémy,DC,Montpellier HSC,"6'0""",76,75,251,287,330,216,52,2016
 C. Ninga,BU,Montpellier HSC,"6'0""",86,83,319,308,360,42,50,2016
 J. Marveaux,MDC,Montpellier HSC,"5'10""",53,48,273,291,305,218,45,2016
 Adryan,MOC,FC Nantes,"5'9""",76,77,293,356,375,74,25,2016
 R. Gomis,MDC,FC Nantes,"5'11""",43,51,291,284,273,204,56,2016
 J. Audel,MG,FC Nantes,"5'11""",72,74,329,333,360,59,50,2016
 Wallyson Mallmann,MOC,OGC Nice,"6'0""",72,76,348,362,366,178,57,2016
 M. Hassen,G,OGC Nice,"6'0""",34,34,91,84,207,40,356,2016
 M. Le Bihan,BU,OGC Nice,"6'0""",71,73,323,291,348,118,58,2016
 S. Moreira,DD,Stade Rennais FC,"5'10""",70,69,259,272,346,223,57,2016
 D. Appiah,DD,Stade Malherbe Caen,"5'10""",73,71,269,278,337,219,50,2016
 L. Gassama,DD,FC Lorient,"5'11""",69,65,271,277,331,219,47,2016
 D. Ndong,MDC,FC Lorient,"5'10""",69,71,297,309,354,207,61,2016
 P. De Ceglie,DG,Olympique de Marseille,"6'0""",70,68,308,340,342,213,27,2016
 M. Dabo,DG,ESTAC Troyes,"5'9""",75,77,282,298,391,219,60,2016
 A. Devaux,MC,Stade de Reims,"6'1""",52,46,321,344,284,205,64,2016
 P. Oniangué,MC,Stade de Reims,"6'2""",65,60,328,340,320,199,52,2016
 G. Sunu,AD,Angers SCO,"5'11""",78,74,335,328,362,78,49,2016
 D. Petric,G,Angers SCO,"6'1""",46,47,68,70,237,37,344,2016
 Y. Andreu,DG,Angers SCO,"5'10""",70,70,244,268,355,218,53,2016
 I. Diop,DC,Toulouse Football Club,"6'4""",63,68,221,214,288,214,46,2016
 F. Moubandje,DC,Toulouse Football Club,"5'11""",68,69,275,309,341,226,59,2016
 T. Doumbia,DC,Toulouse Football Club,"6'3""",76,75,346,329,339,228,61,2016
 A. Søderlund,BU,AS Saint-Étienne,"6'2""",72,71,318,294,333,78,52,2016
 Y. Cahuzac,MDC,Sporting Club de Bastia,"5'10""",65,62,264,255,338,203,68,2016
 J. Hansen,G,Sporting Club de Bastia,"6'2""",31,36,91,109,233,44,350,2016
 E. Crivelli,BU,FC Girondins de Bordeaux,"6'0""",69,66,323,297,314,80,55,2016
 A. Traoré,MOC,FC Girondins de Bordeaux,"5'11""",69,73,324,339,355,188,57,2016
 N. De Pauw,MD,En Avant de Guingamp,"5'11""",75,73,322,330,365,87,56,2016
 M. Baca,DD,En Avant de Guingamp,"5'9""",64,64,277,287,335,220,56,2016
 J. Tallo,BU,LOSC,"6'1""",69,69,330,309,333,63,62,2016
 F. Bahlouli,MOC,AS Monaco,"5'11""",76,74,306,332,361,132,44,2016
 S. Camara,AD,Montpellier HSC,"5'9""",65,65,362,317,343,148,57,2016
 M. Yatabaré,BU,Montpellier HSC,"6'1""",68,65,333,301,306,45,55,2016
 K. Bérigaud,BU,Montpellier HSC,"5'9""",75,72,345,333,350,132,57,2016
 Y. Cardinale,G,OGC Nice,"5'11""",34,30,97,98,214,48,350,2016
 D. Cavaré,DC,Stade Rennais FC,"6'4""",74,71,260,253,314,215,50,2016
 A. Yahia,DC,Stade Malherbe Caen,"6'2""",46,25,268,248,251,207,69,2016
 J. Adéoti,DC,Stade Malherbe Caen,"6'0""",59,56,280,246,302,207,48,2016
 R. Rodelin,BU,Stade Malherbe Caen,"6'4""",69,62,351,345,318,82,57,2016
 H. Bazile,MG,Stade Malherbe Caen,"5'11""",78,79,336,345,363,78,47,2016
 I. Diomandé,DC,Stade Malherbe Caen,"6'0""",73,70,281,301,357,207,58,2016
 S. Ben Youssef,DC,Stade Malherbe Caen,"6'2""",65,62,224,222,270,216,60,2016
 J. Louis,MG,Stade Malherbe Caen,"5'7""",90,91,313,336,432,174,44,2016
 S. Ntibazonkiza,AD,Stade Malherbe Caen,"5'7""",90,89,288,298,423,104,53,2016
 F. Bellugou,DC,FC Lorient,"6'1""",50,49,253,328,278,220,48,2016
 Z. Touré,DC,FC Lorient,"6'0""",75,68,192,220,326,204,47,2016
 A. Traoré,MOC,FC Lorient,"5'9""",71,71,343,376,362,165,62,2016
 C. Jean,AD,ESTAC Troyes,"5'7""",81,82,338,317,401,56,58,2016
 D. Veškovac,DC,ESTAC Troyes,"6'2""",61,55,242,251,282,216,59,2016
 A. Conte,DC,Stade de Reims,"5'10""",67,59,253,261,308,217,61,2016
 F. Signorino,MDC,Stade de Reims,"5'9""",55,57,276,300,302,228,46,2016
 M. Tacalfred,DC,Stade de Reims,"5'9""",53,52,263,284,281,218,58,2016
 F. Bulot,AG,Stade de Reims,"5'10""",69,73,323,356,363,78,54,2016
 V. Manceau,MDC,Angers SCO,"5'9""",53,55,256,282,320,219,63,2016
